Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
OTR Green acres	551eb4e02e77de309cebc175bf0acd7593596661	-34.901306043040336	138.63812513896758	AUS	South Australia	5070	40105101801	Norwood Payneham St. Peters (C)	2.125339287636976	-34.90117504304034	138.6379871390184	AUS	South Australia	5070	40105101801	Norwood Payneham St. Peters (C)	2.1162478645777694
OTR Green acres	c1fec6d8db7dbea52753b68e99f3855b1c9a7095	-34.991568242042746	138.55417045824314	AUS	South Australia	5043	40302106225	Marion (C)	9.622323484149812	-34.99155824204275	138.55419245823944	AUS	South Australia	5043	40302106225	Marion (C)	9.621106330495897
OTR Green acres	ace2be670e1d88a68662a93e9a04cfe181ec38a3	-34.86837166372309	138.69771426394033	AUS	South Australia	5076	40104101416	Campbelltown (C) (SA)	3.397295244367698	-34.87512266372309	138.60223924762136	AUS	South Australia	5083	40203103639	Port Adelaide Enfield (C)	2.0486515059043877
OTR Green acres	e6d77f668b1e88ee7bc19ac6471935fc8c5235e8	-34.87305169752415	138.69595843594968	AUS	South Australia	5076	40104101412	Campbelltown (C) (SA)	3.2985497916186284	-34.873063697524145	138.69596943593442	AUS	South Australia	5076	40104101412	Campbelltown (C) (SA)	3.299216070877585
OTR Green acres	376a0e2ef53fde00c83e8fbe3a586f6ce558eacf	-34.86191518079315	138.5442199363375	AUS	South Australia	5012	40401109721	Charles Sturt (C)	5.351071331474475	-34.86194218079315	138.54423793633026	AUS	South Australia	5012	40401109721	Charles Sturt (C)	5.349846412195251
OTR Green acres	74d3e3243f2880877ffd8d5dda7a7691c3096f4c	-34.770130843857984	138.62125020328543	AUS	South Australia	5108	40204104627	Salisbury (C)	7.012304147714109	-34.60277984385798	138.74869566167206	AUS	South Australia	5118	40201102606	Gawler (T)	19.56509222677394
OTR Green acres	c641fee2a044836e60af754a8410ae6c9f28b240	-34.86279922452598	138.62185728592496	AUS	South Australia	5085	40203103755	Port Adelaide Enfield (C)	1.0582739361502174	-34.90105422452598	138.6780192194813	AUS	South Australia	5073	40104101632	Campbelltown (C) (SA)	3.1019198821271603
OTR Green acres	de477895bd4e728f4910812a5a56e7f570bdd96e	-34.81453881010136	138.60795271621149	AUS	South Australia	5095	40204117121	Salisbury (C)	4.2331538309942385	-34.81450781010136	138.60773371621048	AUS	South Australia	5095	40204117124	Salisbury (C)	4.240125851294687
OTR Green acres	ba673d326fd5b584f92530a3aa094952149de032	-34.809474408628716	138.68203100092327	AUS	South Australia	5092	40205105301	Tea Tree Gully (C)	4.913146252334325	-34.80946240862872	138.6820260009323	AUS	South Australia	5092	40205105301	Tea Tree Gully (C)	4.9137157672427305
OTR Green acres	753de9fc0a8e4fafeaacc7f3abeb623a313fa8c4	-34.86139292363777	138.61151361664034	AUS	South Australia	5085	40203103631	Port Adelaide Enfield (C)	1.6274417612238161	-34.86146092363777	138.61213461645565	AUS	South Australia	5085	40203103631	Port Adelaide Enfield (C)	1.5931864348546796
OTR Green acres	c48b58d00f8f2c00839599f055d3cc90b06d48e2	-34.856459314626214	138.64251293825643	AUS	South Australia	5086	40203103742	Port Adelaide Enfield (C)	1.011074490179301	-34.856461314626216	138.64251093825658	AUS	South Australia	5086	40203103742	Port Adelaide Enfield (C)	1.010911528765526
OTR Green acres	0bc3bcf3ec9566d715a0d6bc214ef83d9204ac86	-34.86455590536793	138.6260494292843	AUS	South Australia	5085	40203103758	Port Adelaide Enfield (C)	0.7917881715691947	-34.864511905367934	138.62608942954515	AUS	South Australia	5085	40203103758	Port Adelaide Enfield (C)	0.7914689332214095
OTR Green acres	f4441f56a71ab309ed85bfd2c2085ce7d0d3f634	-34.83729084819494	138.71919043210198	AUS	South Australia	5090	40205105208	Tea Tree Gully (C)	5.156259305767811	-34.83727584819494	138.71920543215492	AUS	South Australia	5090	40205105208	Tea Tree Gully (C)	5.157484882136288
OTR Green acres	35080663592e9bea4a639ad16b6b36ace0a89ca5									-34.900460848877174	138.51641840155767	AUS	South Australia	5023	40401109524	Charles Sturt (C)	7.196794923741254
OTR Green acres	b88237940514e7381f8157c7a83486c0d5b3ea34	-35.00455793389983	138.58814981514868	AUS	South Australia	5042	40303107002	Mitcham (C)	9.687383177412192	-35.00455593389983	138.5881648151487	AUS	South Australia	5042	40303107002	Mitcham (C)	9.687003121163507
OTR Green acres	936318960e5c017088bcbb5f63f778fac7950e2b	-35.99644405259799	148.78070855514846	AUS	New South Wales	2629	10103101511	Snowy Monaro Regional (A)	576.651543612721	-35.99648205259799	148.78072755515117	AUS	New South Wales	2629	10103101511	Snowy Monaro Regional (A)	576.6528227862273
OTR Green acres	0934125b53b4da4cbb1e10329c7dd0170729d861	-34.852738651276894	138.64534051877632	AUS	South Australia	5086	40203103703	Port Adelaide Enfield (C)	1.3041642809411582	-34.8527426512769	138.64533051877305	AUS	South Australia	5086	40203103703	Port Adelaide Enfield (C)	1.3037190463317427
OTR Green acres	5a30be2a136716a59fe67e7611a2a99656326177	-34.86799535095226	138.63354917560827	AUS	South Australia	5086	40203103817	Port Adelaide Enfield (C)	0.30543169381716356	-34.86799935095227	138.6335471756255	AUS	South Australia	5086	40203103817	Port Adelaide Enfield (C)	0.30536185514832065
