Polygon ID	Hashed Device ID	Generator Evening Lat	Generator Evening Long	Generator Daytime Lat	Generator Daytime Long
OTR Woodville South	8e2e6c70f4c643f7524d99ad1e7a1c938e565ad3	-34.905285505494504	138.50335516483517	-34.904669477611939	138.50099173134328
OTR Woodville South	d8e5cb53335aea23ff8e69238fc0a849c6570d68	-34.893791038461536	138.57716732692307	-34.893587716417912	138.5768729402985
OTR Woodville South	c76e4c50b75ca9e10e0cd1920e79fba372a6abba	-34.883346406249998	138.5278478125	-34.942432878048777	138.58384951219512
OTR Woodville South	d76d2df6745ba26cbfce615eace6a756729768d2	-34.887057266666666	138.53365474	-34.766269046913578	138.6566174074074
OTR Woodville South	1a883b2b23ef5a367d8ccd4ecda23f35b0115f8e	-34.848538168539328	138.5322113258427	-34.848597559585492	138.53257374093263
OTR Woodville South	f4d8caabb714c5bfcbf4dcdab4cb26b7f0e4a2c6	-34.905022412213739	138.52757193893129	-34.904977048387096	138.52762610752688
OTR Woodville South	38a16a04a2aa068aa0f997ee2c3287845a5c8759	-34.877575428070173	138.55184934385966	-34.877496333333333	138.55174816666667
OTR Woodville South	a2717eb5384ffbea551d48db645136c5360df5f0	-34.897146417721522	138.53826486075948	-34.924014621621623	138.59470786486486
OTR Woodville South	b9b05ec8a4af0e2d6f91c0b7a16aa50bfe2909ef	-34.848357962962965	138.532174	-34.847425628930814	138.53326066666668
OTR Woodville South	c65dc5893739762099be40bfdb17d0fe2c8e51b8	-34.87987034375	138.49875287500001	-34.879913345454547	138.49856358181819
OTR Woodville South	dc1812ad43dfd4b8e0766572cee59ac4bbaf3f96	-34.864834293103449	138.49263389999999	-34.914481736842106	138.50201943421052
OTR Woodville South	7d8aa04e0f15b3b9207bbaea7f80fe223d0efe91	-34.88766652620545	138.57758612578615	-34.899453426829268	138.52642132317072
OTR Woodville South	049db70979374d954ac64f9775805696e8aa59b9	-34.908242975206612	138.54031118181817	-34.908195693548386	138.54023496774192
OTR Woodville South	5e159a4b36abd66e32d2ed3e9fe95a55ec7f8ed8	-34.878830000000001	138.52873199999999	-34.878830000000001	138.52873199999999
OTR Woodville South	4c07a0f7ab0b3d90b34ba676000c9fd1e5b91f50	-34.912360823076924	138.52758771538461	-34.912460729838713	138.52763527419356
OTR Woodville South	17ec1a8996fbcd952edb8fb9bc2214342c9be733	-34.906307741935485	138.54490070967742	-34.906133946428568	138.54480530357142
OTR Woodville South	199f04e64ee85624a32636e151545b4d6a3292ac	-34.88871975	138.5321613283582	-34.888417093167703	138.53225553726708
OTR Woodville South	97fb75e040343f85b1b1ae13320d798848cf5e25	-34.858775923529414	138.54380212352942	-34.85888383950617	138.54375632098765
OTR Woodville South	18c34b37e8a0d110e7a2ed6f10ed8c9a2933b1ba	-34.931260641666668	138.539454925	-34.931105167597764	138.54023274301676
OTR Woodville South	7c281d13d25881da83f3cb2b532b16b357fa2e68	-34.88022322727273	138.52973524545453	-34.879940380000001	138.52990657999999
OTR Woodville South	1b84d09d8b48e79dc5f6926e37a856cd045d572a	-34.887781788659794	138.52750467525775	-34.886993768115943	138.52893540579711
OTR Woodville South	7a6bbdd8594f0800e8b4c892143ce7397d4796a7	-34.931217736263733	138.54405532417582	-34.921769761467893	138.49482251376148
OTR Woodville South	524eb2f3d242ad48daa7c9b883f22f61894db5ed	-34.92796290447761	138.56859761194031	-34.927974008264464	138.56861045454545
OTR Woodville South	eca35882880c5f444d0f176d68815e8ab8f9cd02	-34.894119770940172	138.52649148376068	-34.893668936746991	138.52742188855422
OTR Woodville South	f62b9b8f4b484e45431a2b228aa74b1027b8076e	-34.962756272727276	138.57447688636364	-34.931736017241377	138.57418942528736
OTR Woodville South	31f622d351e94edcf65a6cdc8b978e59db3de03e	-34.883764572178478	138.53576405511811	-34.992192783018865	138.59290377358491
OTR Woodville South	1aa35e89a4f17a884d9dac66dd1d888ec436c95d	-34.898035932692309	138.54107877884616	-34.897677433628317	138.54072954867257
OTR Woodville South	f98551e23014e5db3f368ab0cf09f4a25c8431c8				
OTR Woodville South	db62553e1f6252a040849374d64d1b5868734215	-34.904413403100776	138.53351554263566	-34.904206100502513	138.53392314572864
OTR Woodville South	edfa08afd49b180d15c46fa059306c80e0a5a217	-34.89927775115207	138.49171043778802	-34.899455175999996	138.491732232
OTR Woodville South	2d7f741010e389e77cae2ced9a0197279a4b7a94	-34.865203584337351	138.52122463253014	-34.877486355932206	138.53310391525423
OTR Woodville South	ca5f8989cead8cb179485243c96ec0ed3654b525	-34.793511481171549	138.49492739330543	-34.793532689655173	138.49494151724139
OTR Woodville South	f8c4fbd608915cbfa334873f932bbd687ec6df87	-34.868006062337663	138.6035759948052	-35.01685859504132	138.54447935537189
OTR Woodville South	389122ba7fcd6cec72b96dee29a060f6326d4b19	-34.864922857142858	138.63370692857143	-34.914257090909089	138.57451552272727
OTR Woodville South	f298732681ef092fc85a4c7f9e6e9abbc0cf2f1a	-34.743576618421052	138.61714737894738	-34.743531509259256	138.61708148148148
