Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
Midura Central	a6c49875bd5cb998055a7174b7b6d542cbad0314	-34.17755327523942	142.15223973844957	AUS	Victoria	3500	21502146917	Mildura RC	2.1937226272111583	-34.17758927523942	142.15219273844605	AUS	Victoria	3500	21502146917	Mildura RC	2.190490148606746
Midura Central	ad367799970c3d99cdc2496374c8fe2b095d2e3a	-37.7468207723022	145.068238245166	AUS	Victoria	3084	20901119826	Banyule C	294.5907838715934								
Midura Central	04a79dc89010df157c1e2bcb8ee064707832d571	57.67503777549818	11.905345742766288	SWE		426 68		Goteborg	9651.13278985842								
Midura Central	ffd9a529550a78b41ea498566bd1c5f168fcdbae	-34.585008216791124	142.77225820338793	AUS	Victoria	3549	21503140301	Swan Hill RC	44.55682960862066	-34.58501121679113	142.77225820337796	AUS	Victoria	3549	21503140301	Swan Hill RC	44.556950687712025
Midura Central	589de342b99cc9ae5c46a839b4f165bf2c5c1592	-33.203922012098246	138.0115605113507	AUS	South Australia	5540	40503112210	Port Pirie City and Dists M	247.45889993141245	-33.20391701209825	138.0115515113493	AUS	South Australia	5540	40503112210	Port Pirie City and Dists M	247.45950050201128
Midura Central	470b4d5bee4df2c2a77b2a870c4f275397512748	-34.20926028298034	142.15030330888652	AUS	Victoria	3500	21502147013	Mildura RC	0.6188751399054528	-34.20924328298034	142.1502873088564	AUS	Victoria	3500	21502147013	Mildura RC	0.6177495940485065
Midura Central	c180719b53b6d36e2f8da88c7ff4327f26776310	-34.175430620221505	140.74284752006795	AUS	South Australia	5341	40703116703	Renmark Paringa DC	79.95135067854011	-34.1754266202215	140.74287052007247	AUS	South Australia	5341	40703116703	Renmark Paringa DC	79.95004483518161
Midura Central	78d33ae9084ec150a490c30404a91d1f7b2a9bf2	-31.95796093704424	141.46690914496537	AUS	New South Wales	2880	10502109732	Broken Hill C	160.4134471975284	-31.95793293704424	141.46688014497354	AUS	New South Wales	2880	10502109732	Broken Hill C	160.41573581134898
Midura Central	60f211b430c43737296c87c98fba335456604573	-34.17889661427951	142.15839311106163	AUS	Victoria	3500	21502146907	Mildura RC	2.250623359344759	-34.1789076142795	142.15833511102028	AUS	Victoria	3500	21502146907	Mildura RC	2.2483776863418803
Midura Central	015a33b383cb2c43261d19d2d8d6dc73cdd8681c	-34.21093687790382	142.20311604788412	AUS	Victoria	3501	21502139521	Mildura RC	3.635823582660987	-34.21095687790382	142.20311204794584	AUS	Victoria	3501	21502139521	Mildura RC	3.6356849918370795
Midura Central	638a17d3bd4cb2b8a69f66b29b8c3e19a073c0dd	-37.861353174264075	144.68450133764577	AUS	Victoria	3029	21305136105	Wyndham C	290.03464014559233	-37.86136517426407	144.6845103376675	AUS	Victoria	3029	21305136105	Wyndham C	290.0356047591104
Midura Central	720c8f0e2b890032c0afa9a82bfadea31379ce48	-38.072061432445	147.07637742078106	AUS	Victoria	3850	20505110309	Wellington S	383.94380237094003	-38.072062432445	147.0763774207809	AUS	Victoria	3850	20505110309	Wellington S	383.94384921562454
Midura Central	0d3abd132385f77eee4f22e2d727519ad9b8688b	-38.37523523670552	144.82039540270492	AUS	Victoria	3941	21402138333	Mornington Peninsula S	324.6808644600193	-38.375233236705526	144.82038740270713	AUS	Victoria	3941	21402138333	Mornington Peninsula S	324.6805374984065
Midura Central	7f74e7e37705d08b3d07195005157315423b917c	-34.25778456892437	142.21242594924297	AUS	Victoria	3498	21502139506	Mildura RC	5.421217265523273	-34.21984956892437	142.190959914126	AUS	Victoria	3498	21502139513	Mildura RC	3.054080512569756
Midura Central	b03b2e7faefe758f87be259a24376781dc6fe3ed	-34.19815032494242	142.1833352396263	AUS	Victoria	3500	21502146918	Mildura RC	2.579562922449679	-34.19815032494242	142.1833332396263	AUS	Victoria	3500	21502146918	Mildura RC	2.5794521779980943
Midura Central	b6dae8a70ad3bdd70aa549c0f009d54f81c100fb	-34.19747061879322	142.19588942097488	AUS	Victoria	3501	21502139522	Mildura RC	3.2893135317176587	-34.19763861879322	142.1956014206091	AUS	Victoria	3501	21502139522	Mildura RC	3.2707600839073288
Midura Central	5a299b01ff7492bc43f98c2467c76d239b27a613	-34.09462715350915	142.04155442696816	AUS	New South Wales	2717	10902117812	Wentworth A	9.619643908107056	-34.09463415350915	142.0415444269787	AUS	New South Wales	2717	10902117812	Wentworth A	9.619585028299078
Midura Central	27386e9b4dd58954e8ff01476c2e18e37290b88d	-37.83937340693673	144.85771329544514	AUS	Victoria	3025	21302134322	Hobsons Bay C	293.6152831052124	-37.83936140693673	144.85769829541402	AUS	Victoria	3025	21302134322	Hobsons Bay C	293.6141449945834
Midura Central	b0b113afeaffb72b031cfd4462476a3a02994925	-31.94311418654594	141.47357412157038	AUS	New South Wales	2880	10502109714	Broken Hill C	161.31771866454267	-31.960026186545942	141.46041707924613	AUS	New South Wales	2880	10502109705	Broken Hill C	160.36669468815916
Midura Central	d92f3b841a9ba4bfa2180aebbae470b94d475bca	-37.610309010995294	144.9303435277451	AUS	Victoria	3064	21005144306	Hume C	282.53226339982564	-37.61027601099529	144.93035652770226	AUS	Victoria	3064	21005144306	Hume C	282.53078314086315
Midura Central	4cdc1aa10b2cf2632b8692b2d7a9bb9f4f9e6db7	-34.2247089832273	142.1530366977015	AUS	Victoria	3500	21502147032	Mildura RC	1.4128643211247354	-34.2089119832273	142.14238173825174	AUS	Victoria	3500	21502147012	Mildura RC	0.18151558357970976
Midura Central	08100081c4a8336f77c3fbbbf2b06619d73a93f5	-34.23227555202339	142.21941264066314	AUS	Victoria	3501	21502139512	Mildura RC	4.870679309755168	-34.184309552023386	142.16402338654643	AUS	Victoria	3500	21502146909	Mildura RC	2.125052040795369
Midura Central	5031eaf40a275d4e3df5b99240fdd24b694332d2									-34.205827698307495	142.13591733296428	AUS	Victoria	3500	21502147006	Mildura RC	0.2456042094912159
Midura Central	b5bb4f465cf26c707a014545300cd7ec3c2f4e81	-37.5286909402906	143.8649582164871	AUS	Victoria	3350	20101100313	Ballarat C	249.2393025033158								
Midura Central	9d48900a7daa4fdf2c59caa5e95e393281175568	-35.3338728006052	143.54653657667183	AUS	Victoria	3585	21503140415	Swan Hill RC	111.62119688186624	-34.2026928006052	142.1554664463091	AUS	Victoria	3500	21502146908	Mildura RC	0.9622773064340022
Midura Central	9f7b79e95d6b83c05a96e0123c7a82a0b6e0f7b2	-34.16756969642852	142.14452088215066	AUS	Victoria	3500	21502146927	Mildura RC	2.7772586579662395	-34.16755969642852	142.14452188215589	AUS	Victoria	3500	21502146927	Mildura RC	2.7779526274518522
Midura Central	cada49989880b8e19a783af5bea630a7906fbde6	-34.212091975953825	142.1456152959326	AUS	Victoria	3500	21502147008	Mildura RC	0.4634736202520178	-34.21208197595383	142.14561929595666	AUS	Victoria	3500	21502147008	Mildura RC	0.46316956040339524
Midura Central	64b72cc82713bc6a1bd4f6e1cfb37c845cdfd0f2	-36.13162883739211	144.7302338969651	AUS	Victoria	3564	21601140615	Campaspe S	197.89711119755455	-36.3187138373921	145.034543065697	AUS	Victoria	3620	21601140718	Campaspe S	219.19713153926583
Midura Central	48eb243a4b15082100011760147ceff64d8a6cb6	-37.910629221438995	144.71818564107298	AUS	Victoria	3030	21305146621	Wyndham C	293.9056041295951	-38.053459221439	145.31292655270147	AUS	Victoria	3805	21203145710	Casey C	319.63268115045173
Midura Central	31cafb690a88266ca2bfcb294e2d36975a5de882	-34.164995916181645	142.1792319089507	AUS	New South Wales	2739	10902117821	Wentworth A	3.7109769034383566	-34.16499691618164	142.17922190895072	AUS	New South Wales	2739	10902117821	Wentworth A	3.7105732381067154
Midura Central	f0f109d96ea78efca97236dc6deda6ec8bec3072	-34.19052472849935	142.1407334258528	AUS	Victoria	3500	21502146906	Mildura RC	1.1771699190541587	-34.19051872849934	142.14073042583905	AUS	Victoria	3500	21502146906	Mildura RC	1.1775757303842653
Midura Central	b47dacb72ba8655fd5797e13f48ad9d0d2645eeb	-34.16860738134529	142.07871971570978	AUS	Victoria	3505	21502139614	Mildura RC	4.406342546294818	-34.16867338134529	142.07871171598867	AUS	Victoria	3505	21502139614	Mildura RC	4.403916804481639
Midura Central	e0f5861c1da545fdfa0ccc912217eb6e66b0eb63	-34.81462436608756	138.6942234482641	AUS	South Australia	5097	40205105402	Tea Tree Gully C	200.8123965495783	-34.81463536608756	138.6942094482409	AUS	South Australia	5097	40205105402	Tea Tree Gully C	200.81332311436483
