Polygon Id	Hashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime Census	Common Daytime Micro	Common Daytime Municipality	Common Daytime Admin	Common Daytime Province	Common Daytime Postal1	Common Daytime Postal2	Common Daytime Custom1	Common Daytime Custom2	Common Daytime Distance
Stirling Hotel SA	1055251e7cfdb6976dd255ebb32734f2d2e9c0c9	-34.87521091576696	138.4877785510342	AUS	40401109607		Charles Sturt C	West Lakes	South Australia		5021			15.905167226694248													
Stirling Hotel SA	4d48a9c99fdc80b3f9e909d67d6662f06a1d64c4	-34.97946615569764	138.5790098516993	AUS	40303106804		Mitcham C	Colonel Light Gardens	South Australia		5039			8.09177735456214	-34.97950515569764	138.57901385187262	AUS	40303106804		Mitcham C	Colonel Light Gardens	South Australia		5039			8.090927048819566
Stirling Hotel SA	e3e11a1d3024378a46c21606dee644c0bb72c626	-34.90496379988484	138.60990925354895	AUS	40101100205		Adelaide C	North Adelaide	South Australia		5006			9.327714416760267	-34.89669579988484	138.54631724869142	AUS	40401109002		Charles Sturt C	Beverley	South Australia		5009			12.350086494135628
Stirling Hotel SA	5590926c2cfd6f710503cf9b8578c5866f2b6ae1	-34.60509019384442	138.75557063301727	AUS	40201102610		Gawler T	Gawler - South	South Australia		5118			27.8632975106797	-34.605100193844414	138.75555863302122	AUS	40201102610		Gawler T	Gawler - South	South Australia		5118			27.862555482213807
Stirling Hotel SA	3fccb0d493bf868bd3ca082b8ea042a5a12e8ca4	-35.01551154997643	138.76812307268375	AUS	40102100439		Adelaide Hills DC	Aldgate - Stirling	South Australia		5155			2.910798044805944	-35.01550854997643	138.76814007267234	AUS	40102100439		Adelaide Hills DC	Aldgate - Stirling	South Australia		5155			2.9116966172149907
Stirling Hotel SA	a296c78577f175adf7f740f2c908d686d2b204f0	-23.70940685451001	133.85431918699888	AUS	70201104810		Alice Springs T	Larapinta	Northern Territory		0870			834.3079644101192	-23.69785085451001	133.88283916404868	AUS	70201104510		Alice Springs T	Charles	Northern Territory		0870			834.4636668345406
Stirling Hotel SA	bfa3443813790eed1974fb31f0ac52b9ddfcd442	-35.0245518318104	138.6652769899093	AUS	40303106703		Mitcham C	Blackwood	South Australia		5156			3.2251120550717713	-34.928596831810395	138.59895298172452	AUS	40101100147		Adelaide C	Adelaide	South Australia		5000			8.639638747575349
Stirling Hotel SA	fb076a86763849af3118a6b6d702d6de7e61a156	-34.98935914965374	138.72649357358588	AUS	40102100423		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			1.2962131827437529	-34.98936914965373	138.72649257355542	AUS	40102100423		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			1.2955510689898933
Stirling Hotel SA	774d9bc98993925bdd8f977b7dda1850296b6278	-34.99659521357745	138.61913273192323	AUS	40303106506		Mitcham C	Belair	South Australia		5052			5.63859531885849	-29.03685321357745	134.8051955684202	AUS	40602113908		Coober Pedy DC	Coober Pedy	South Australia		5723			472.2961740555847
Stirling Hotel SA	dbf4dbbdfec42380452ff21deb6267acee0be1ae	-33.975291939481416	137.7363733486455	AUS	40504112414		Copper Coast DC	Kadina	South Australia		5554			90.66981067964375	-33.96779093948141	137.72157731853656	AUS	40504112410		Copper Coast DC	Kadina	South Australia		5554			91.60083843197178
Stirling Hotel SA	bcd7c8b617c9da7da0cd2940c3f6b8a783453084	-34.82544059427868	138.71544688712336	AUS	40205105503		Tea Tree Gully C	St Agnes - Ridgehaven	South Australia		5097			12.539900682425053	-34.82542159427868	138.7154628871465	AUS	40205105503		Tea Tree Gully C	St Agnes - Ridgehaven	South Australia		5097			12.541204900263251
Stirling Hotel SA	b37ff39193c6a5f762f686860e29cfe736927cd3	-35.03328033130192	138.76204395452197	AUS	40102100408		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			3.104024862052628	-34.92785333130192	138.60214473585063	AUS	40101100141		Adelaide C	Adelaide	South Australia		5000			8.532040880911412
Stirling Hotel SA	b43cee825dec1a507aeb48080350e2e655a20a67	-27.46332854376352	153.07339322498967	AUS	30502111718		Brisbane C	Morningside - Seven Hills	Queensland		4170			994.9488553905268	-27.463354543763522	153.07363622499514	AUS	30502111718		Brisbane C	Morningside - Seven Hills	Queensland		4170			994.9600120605149
Stirling Hotel SA	33b493ed8fe12d28d4730dfd77c48bd42f20addf	-34.88108915326986	138.60445166458337	AUS	40106102007		Prospect C	Nailsworth - Broadview	South Australia		5083			10.81091615058892	-34.881110153269866	138.60444066469546	AUS	40106102007		Prospect C	Nailsworth - Broadview	South Australia		5083			10.810119179010787
Stirling Hotel SA	191cbfd4fe47a20438eed51ff30396d33403d539	-34.9004194802428	138.67626330972018	AUS	40104101632		Campbelltown C SA	Rostrevor - Magill	South Australia		5073			7.722042300619488	-34.900373480242806	138.6762323095974	AUS	40104101632		Campbelltown C SA	Rostrevor - Magill	South Australia		5073			7.725609208229928
Stirling Hotel SA	cebe39b9e363474f6b31cb93b23ab5b6ce05ee57	-34.75303057051212	138.62409414744604	AUS	40204104408		Salisbury C	Paralowie	South Australia		5108			18.3370065805803	-34.75299057051212	138.624104147445	AUS	40204104408		Salisbury C	Paralowie	South Australia		5108			18.33949006983428
Stirling Hotel SA	707104157cdd78e3dd1c85acbfd0f9de2813d100	-35.36004511361732	138.49688940763969	AUS	40701114904		Yankalilla DC	Yankalilla	South Australia		5202			27.447943005070115	-35.360023113617316	138.49688040764832	AUS	40701114904		Yankalilla DC	Yankalilla	South Australia		5202			27.446820409267897
Stirling Hotel SA	e0e7641b047e57bf367d040c8444983bcbef95e0	-35.105352702094294	138.79956807445356	AUS	40102100510		Mount Barker DC	Hahndorf - Echunga	South Australia		5153			8.242733117576105	-34.9294207020943	138.60221335218372	AUS	40101100141		Adelaide C	Adelaide	South Australia		5000			8.460069644375944
Stirling Hotel SA	b33c2c2afcfd2e98f2c4350aecc796f022968bdc	-35.02689505550475	138.63271938254957	AUS	40303106709		Mitcham C	Blackwood	South Australia		5051			5.022041942921947	-35.02688605550475	138.63270738255633	AUS	40303106709		Mitcham C	Blackwood	South Australia		5051			5.02252227829827
Stirling Hotel SA	3cc5e69188c1d1b20c93c006fe5e03b63396f553	-34.751543756890754	138.61087916360145	AUS	40204104426		Salisbury C	Paralowie	South Australia		5108			18.665743352836753	-34.92802475689076	138.60092142150276	AUS	40101100141		Adelaide C	Adelaide	South Australia		5000			8.577937509785862
Stirling Hotel SA	cc8c7b07b1ad7f908af01567b6282fe2c075c7eb	-35.0128440053827	138.63023746336583	AUS	40303106711		Mitcham C	Blackwood	South Australia		5052			4.983299041424648	-35.00328700538271	138.61587444789103	AUS	40303106507		Mitcham C	Belair	South Australia		5052			5.784195922451156
Stirling Hotel SA	6c7b61e6b72b6d3543d97bcd0c59b86212242be0	-34.84411807122296	138.67341210110163	AUS	40205105227		Tea Tree Gully C	Hope Valley - Modbury	South Australia		5092			11.526456440757217	-34.70085807122296	138.66811284155847	AUS	40202102922		Playford C	Davoren Park	South Australia		5113			21.344354344902793
Stirling Hotel SA	ac8d5765d3bee2b8a1a4247d827771fc8dfa8280	-35.0152304853686	138.69005314093388	AUS	40102100405		Adelaide Hills DC	Aldgate - Stirling	South Australia		5156			1.6827598574999612	-35.0151854853686	138.68988414094866	AUS	40102100405		Adelaide Hills DC	Aldgate - Stirling	South Australia		5156			1.690652142186682
Stirling Hotel SA	9689e0483fa5408e8898bde2cd59abc6251a41e8	-34.97785662161041	138.6137780350584	AUS	40303106907		Mitcham C	Mitcham (SA)	South Australia		5062			6.227686852216148	-34.977840621610405	138.61380103514534	AUS	40303106907		Mitcham C	Mitcham (SA)	South Australia		5062			6.226807802530503
Stirling Hotel SA	d8ac6f7f3e49de7c53821ccce28ca8a815c78968	-35.21018604910781	138.53391464981624	AUS	40304108301		Onkaparinga C	McLaren Vale	South Australia		5171			17.505439552499727	-35.21016504910781	138.5339156497341	AUS	40304108301		Onkaparinga C	McLaren Vale	South Australia		5171			17.504238878366365
Stirling Hotel SA	44628498f35cab03fed8e78ec252df990c10c42d	-34.91762980234205	138.6725814056553	AUS	40103101140		Burnside C	Burnside - Wattle Park	South Australia		5072			6.675924924155393	-34.91761580234205	138.6725704056984	AUS	40103101140		Burnside C	Burnside - Wattle Park	South Australia		5072			6.6770587444759055
Stirling Hotel SA	a882433c5a550d5dd4921d16ce8e7f4674133e7d	-35.03340925951827	138.69041200669253	AUS	40102100429		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			2.4143888005334566	-35.024996259518275	138.60780401152914	AUS	40303106617		Mitcham C	Bellevue Heights	South Australia		5050			6.362620499476055
Stirling Hotel SA	3fa0910f474d7cdd15f6c7eac11820e5caac251d	-34.87843697117683	138.62473203434928	AUS	40203103829		Port Adelaide Enfield C	Windsor Gardens	South Australia		5086			10.326199762358973	-34.87843497117684	138.62493203435125	AUS	40203103829		Port Adelaide Enfield C	Windsor Gardens	South Australia		5086			10.320523218051848
Stirling Hotel SA	d49e2ba64405124c851f0930c50e660fd20314cf	-34.978575450508615	138.62378638956991	AUS	40303106910		Mitcham C	Mitcham (SA)	South Australia		5062			5.676115176455828	-35.025247450508616	138.57177839549797	AUS	40303106604		Mitcham C	Bellevue Heights	South Australia		5042			8.375244198153654
Stirling Hotel SA	5dcc390109954f41e08da71a2e464d328f75ffb9	-34.94937547659137	138.88153417803565	AUS	40102100607		Adelaide Hills DC	Lobethal - Woodside	South Australia		5244			10.087953974242527	-34.94936647659137	138.8815281780647	AUS	40102100607		Adelaide Hills DC	Lobethal - Woodside	South Australia		5244			10.087886573692094
Stirling Hotel SA	b279729c44a3771572eca02ca997fc79d6904f9d	-35.004021397138395	138.71107092242323	AUS	40102100401		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			0.42845017811006	-35.00388139713839	138.71096392168585	AUS	40102100401		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			0.43816709929655523
Stirling Hotel SA	7dc5096407579a1852285fbbe3c1dc51ba7bec90	-34.97419367623725	138.63694849515457	AUS	40303106918		Mitcham C	Mitcham (SA)	South Australia		5062			5.108237632720097	-34.933359676237245	138.60018957957647	AUS	40101100138		Adelaide C	Adelaide	South Australia		5000			8.381447337486174
Stirling Hotel SA	19a5ba2d5dc8a56cf88dcaadcd85e99bbe395a4e	-35.13562683869274	139.29673636643184	AUS	40703116520		Murray Bridge RC	Murray Bridge	South Australia		5253			33.96169259087767	-35.14077283869273	139.27240036202994	AUS	40703116501		Murray Bridge RC	Murray Bridge	South Australia		5253			32.732422897099354
Stirling Hotel SA	59c20a957a0b17a3b698d49812e348f8b255081d	-34.927139514502414	138.65799179375588	AUS	40103101317		Burnside C	Toorak Gardens	South Australia		5068			6.467114749965217	-34.92714651450241	138.6579977937359	AUS	40103101317		Burnside C	Toorak Gardens	South Australia		5068			6.466524023751132
Stirling Hotel SA	e54716d96ffecd1ad3f622666a26dcf429e4df3a	-35.55535298316083	138.6199874771646	AUS	40701114802		Victor Harbor C	Victor Harbor	South Australia		5211			38.34986000652012	-35.250995983160834	149.11429938355522	AUS	80105105807		Unincorporated ACT	O'Connor (ACT)	Australian Capital Territory		2602			588.119975235439
Stirling Hotel SA	a0a50af94566025b0f235f20a1b555667ba08580	-34.99008653554519	138.83057372606737	AUS	40102100621		Adelaide Hills DC	Lobethal - Woodside	South Australia		5242			6.4884056941893915	-34.93480353554519	138.61247588879266	AUS	40101100101		Adelaide C	Adelaide	South Australia		5000			7.774194603362493
Stirling Hotel SA	c3042dc1195628a26fd74352edca81b8a3bc09d8	-34.960038569757664	138.63201769927633	AUS	40107102421		Unley C	Unley - Parkside	South Australia		5064			5.839814870365641	-34.91394156975767	138.65533771517775	AUS	40105101829		Norwood Payneham St Peters C	Payneham - Felixstow	South Australia		5068			7.331669709508874
Stirling Hotel SA	523c660143e5eb1a2a41444b1368b6660bf8b3da	-34.91728318244875	138.4994621930702	AUS	40401109223		Charles Sturt C	Henley Beach	South Australia		5022			13.840949952139148	-34.91728918244875	138.4994711930403	AUS	40401109223		Charles Sturt C	Henley Beach	South Australia		5022			13.840307659325111
Stirling Hotel SA	394d340e100322b7149b1d98f760b067eebcb0b2	-34.97276589171678	138.53143917928176	AUS	40403110711		West Torrens C	Plympton	South Australia		5040			10.823096450210842	-34.97276689171678	138.53143217928147	AUS	40403110711		West Torrens C	Plympton	South Australia		5040			10.823468605959166
Stirling Hotel SA	7c73a13113f650644dec0d102690f9e735315372	-34.99319581176523	138.82777340424136	AUS	40102100620		Adelaide Hills DC	Lobethal - Woodside	South Australia		5242			6.296670662731786	-35.00424381176523	138.71555947261558	AUS	40102100417		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			0.21579699466923577
Stirling Hotel SA	a4d9cd6b6face8434aa44ef171bc4c09fe97c63a	-34.91667092472851	138.90138185420219	AUS	40102100609		Adelaide Hills DC	Lobethal - Woodside	South Australia		5244			12.124630091213712	-34.909669924728504	138.60208586768874	AUS	40101100202		Adelaide C	North Adelaide	South Australia		5006			9.389016511040548
Stirling Hotel SA	dd7d53198243e2d79f9949bceb5f5acff57d5b6c	-35.0011399600791	138.74013806440882	AUS	40102100433		Adelaide Hills DC	Aldgate - Stirling	South Australia		5154			1.318920465784151	-34.9256959600791	138.59962089132765	AUS	40101100147		Adelaide C	Adelaide	South Australia		5000			8.73755079909139
Stirling Hotel SA	01e359de0a99cf7d2faf1cd3384e734e1ef14dd6	-34.985118628061194	138.61752742088717	AUS	40303106937		Mitcham C	Mitcham (SA)	South Australia		5062			5.879314290018087	-34.985106628061196	138.61729642093022	AUS	40303106937		Mitcham C	Mitcham (SA)	South Australia		5062			5.8921858741210515
Stirling Hotel SA	4a80b5308e40fac166bd295d027f87d250a0b629	-34.86977026735192	138.64296982988716	AUS	40203103811		Port Adelaide Enfield C	Windsor Gardens	South Australia		5087			10.381554434107427	-34.92751726735192	138.60201484102055	AUS	40101100141		Adelaide C	Adelaide	South Australia		5000			8.552585474994359
Stirling Hotel SA	8a208c1c6d6b953c742ce7bc9f116de12459c646	-34.90125919259698	138.63298074437583	AUS	40105101918		Norwood Payneham St Peters C	St Peters - Marden	South Australia		5070			8.739503279597892	-34.927146192596986	138.60571067963718	AUS	40101100142		Adelaide C	Adelaide	South Australia		5000			8.40957282945638
Stirling Hotel SA	3adc2f8b6a7318c4dfcfa71494c7613ef2e4ecf3	-33.01534711090207	137.54611362743032	AUS	40601113608		Whyalla C	Whyalla	South Australia		5608			153.25289847601587	-33.03797611090207	137.5477696162932	AUS	40601113654		Whyalla C	Whyalla	South Australia		5608			151.80173025547796
Stirling Hotel SA	d55491e6dbfca1081966d0eeed4419f34fda8b64	-35.08870168521425	137.52748056909846	AUS	40504112812		Yorke Peninsula DC	Yorke Peninsula - South	South Australia		5576			67.64787515356734	-35.25191668521425	138.74343137396343	AUS	40701114713		Alexandrina DC	Strathalbyn Region	South Australia		5201			17.0220109627766
Stirling Hotel SA	94e07f1b7530b27c28a6a6f9420f1c7f23059aa0	-35.07720108732264	138.87243893119438	AUS	40102100726		Mount Barker DC	Mount Barker	South Australia		5251			10.019267047420104	-34.96810808732264	138.8844699126176	AUS	40102100605		Adelaide Hills DC	Lobethal - Woodside	South Australia		5244			9.811248668733985
Stirling Hotel SA	0295ea5a796485d6483d85633102f6609a163271	-35.03884293733006	138.7389346938019	AUS	40102100413		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			2.521937427559691	-35.03884493733006	138.73893469380604	AUS	40102100413		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			2.5220593128066473
Stirling Hotel SA	f07eacd4e54022009646712aa134c0d9423273f3	-35.061917110982655	138.59341868114294	AUS	40304107707		Onkaparinga C	Flagstaff Hill	South Australia		5159			8.016709972866577	-35.06190411098265	138.59343668114715	AUS	40304107707		Onkaparinga C	Flagstaff Hill	South Australia		5159			8.01538577658532
Stirling Hotel SA	8a2ac1b96dc82fcd19cd698822370fe92c187ad0	-35.02155781342868	138.71700132664355	AUS	40102100403		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			1.0276296077884084	-35.021541813428684	138.7170233266478	AUS	40102100403		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			1.0264646046171848
Stirling Hotel SA	1e0d3a22c25637c2f5390c37a2aeecfafd8411b0	-34.959849762257626	138.60981368436396	AUS	40107102437		Unley C	Unley - Parkside	South Australia		5061			6.929490052062702	-34.95984876225763	138.60982868436307	AUS	40107102437		Unley C	Unley - Parkside	South Australia		5061			6.928771142569758
Stirling Hotel SA	cb632b13d5898a859a3ffc15675d030e2a739467	-35.02412213910387	138.7395072791011	AUS	40102100427		Adelaide Hills DC	Aldgate - Stirling	South Australia		5154			1.7176991723551143	-35.024105139103874	138.73948027908628	AUS	40102100427		Adelaide Hills DC	Aldgate - Stirling	South Australia		5154			1.7157840845623313
Stirling Hotel SA	7444a8988e3c7d4d07778d374a0518dce37e7d49	-35.061616349018074	138.8753716743971	AUS	40102100743		Mount Barker DC	Mount Barker	South Australia		5251			9.694684294242268	-35.06158834901807	138.8753986743574	AUS	40102100743		Mount Barker DC	Mount Barker	South Australia		5251			9.695334403494753
Stirling Hotel SA	1aa3d14680854ab96709ea969600a352ca13099a	-34.766580495714884	138.72039084935645	AUS	40205105023		Tea Tree Gully C	Greenwith	South Australia		5125			16.61114973493229	-34.76657549571488	138.7203828493625	AUS	40205105023		Tea Tree Gully C	Greenwith	South Australia		5125			16.611491686557002
Stirling Hotel SA	72cc654d7c85879a2c53ad1e85809b7fa567f1e2	-35.07487664420296	138.86656541944254	AUS	40102100710		Mount Barker DC	Mount Barker	South Australia		5251			9.650564004184947	-35.021800644202955	138.7132562177987	AUS	40102100443		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			1.0755848427207244
Stirling Hotel SA	5225fc10d32c353624d84d0246ccc7492dd08037	-35.255371073723225	138.8856298833363	AUS	40701114605		Alexandrina DC	Strathalbyn	South Australia		5255			19.64375246121527	-35.255365073723226	138.88562988333842	AUS	40701114605		Alexandrina DC	Strathalbyn	South Australia		5255			19.64338924918053
Stirling Hotel SA	cf999584e3c9ad85cfd6aadec2843edc037039ce	-26.67547375725899	153.10912585563835	AUS	31603142815		Sunshine Coast R	Mooloolaba - Alexandra Headland	Queensland		4572			1029.0316635710162	-26.675482757258994	153.10912385565348	AUS	31603142815		Sunshine Coast R	Mooloolaba - Alexandra Headland	Queensland		4572			1029.0311862337244
Stirling Hotel SA	526eabe2b77719d4c69ae037d726c8e75bdcad80	-34.74601049992438	138.6046749713967	AUS	40204104849		Salisbury C	Salisbury North	South Australia		5110			19.14339263698422	-34.746017499924385	138.60467297137836	AUS	40204104849		Salisbury C	Salisbury North	South Australia		5110			19.142974513034105
Stirling Hotel SA	bdeccf5dd391a3a7c551d967dbc02394d7bac403	-35.03058623848493	138.73780948056088	AUS	40102100426		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			2.0000917018483118	-35.03056623848493	138.73781548057548	AUS	40102100426		Adelaide Hills DC	Aldgate - Stirling	South Australia		5153			1.9991420249025476
Stirling Hotel SA	fc6ba0ba141f2eeeb0b8d2844fcda36a4c7912b2	-12.497751333812952	130.9930983572949	AUS	70104103605		Palmerston C	Bakewell	Northern Territory		0832			1630.448464031157	-34.91059033381295	138.52161712072035	AUS	40401109101		Charles Sturt C	Flinders Park	South Australia		5025			12.96153810749493
Stirling Hotel SA	27cca6be99c946878fa9cda6e66784cf04bf41f8	-35.04675285035793	138.79329096214013	AUS	40102100506		Mount Barker DC	Hahndorf - Echunga	South Australia		5245			5.090660578861899	-35.04676785035794	138.79313696213995	AUS	40102100506		Mount Barker DC	Hahndorf - Echunga	South Australia		5245			5.083908276421232
Stirling Hotel SA	ad873beb6882407b4da8121480e0747464a4c8f1	-34.87352286467485	138.6219456893151	AUS	40203103824		Port Adelaide Enfield C	Windsor Gardens	South Australia		5086			10.69924402741609	-34.925388864674844	138.60176244023424	AUS	40101100141		Adelaide C	Adelaide	South Australia		5000			8.658565201230902
Stirling Hotel SA	6d077d1294022dd93482d45d25df03cc186d808d	-23.708730201924197	133.85408769003718	AUS	70201104810		Alice Springs T	Larapinta	Northern Territory		0870			834.3569811352864	-23.7087152019242	133.85407569005574	AUS	70201104810		Alice Springs T	Larapinta	Northern Territory		0870			834.3582122915934
Stirling Hotel SA	534b0a737fc9e8ab29becdcda4072231dc215c40	-35.106083306644145	138.79776288519972	AUS	40102100501		Mount Barker DC	Hahndorf - Echunga	South Australia		5153			8.227968511696034	-34.99182530664414	138.72784321576512	AUS	40102100423		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			1.1747764043794404
Stirling Hotel SA	3a53612934437e4fb6486e6b0f72946f7c965793	-34.88599819791565	138.54766306300345	AUS	40401109732		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			12.761998142280838	-34.88601119791565	138.54765906299255	AUS	40401109732		Charles Sturt C	Woodville - Cheltenham	South Australia		5011			12.76158072858112
Stirling Hotel SA	121dd9a4d4d411fd604e226159eee6974a2fc891	-34.688182750772626	138.7204862940296	AUS	40202102821		Playford C	Craigmore - Blakeview	South Australia		5114			22.033864186664	-34.47449375077262	138.9948457026943	AUS	40501111404		Barossa DC	Nuriootpa	South Australia		5355			40.0391637615826
Stirling Hotel SA	f211b9a9e013dc4537fe079c987f481b9efd0000	-35.19599420880637	138.69834789692555	AUS	40304107508		Onkaparinga C	Clarendon	South Australia		5201			13.138889098434182	-35.19601620880636	138.69833989695505	AUS	40304107508		Onkaparinga C	Clarendon	South Australia		5201			13.14044353553256
Stirling Hotel SA	5735fb3f21057e107040360869e2ec3f474121a5														-34.89639699520429	138.88021826212264	AUS	40102100615		Adelaide Hills DC	Lobethal - Woodside	South Australia		5241			11.955890438111267
Stirling Hotel SA	45b76b53aa823cef18ac80f24edbd5c664ebd2e6	-34.98853326127676	138.61442086976103	AUS	40303106937		Mitcham C	Mitcham (SA)	South Australia		5062			5.995649009395866	-34.98853726127676	138.614429869751	AUS	40303106937		Mitcham C	Mitcham (SA)	South Australia		5062			5.99509220645636
Stirling Hotel SA	b6152d287c58a57333552a52dcb4fcd9522a01d7	-35.10894249047279	138.50645796000674	AUS	40304108201		Onkaparinga C	Lonsdale	South Australia		5160			13.903219541846662	-35.10897249047279	138.5065139599843	AUS	40304108201		Onkaparinga C	Lonsdale	South Australia		5160			13.901543331084932
Stirling Hotel SA	05409819c3f6584da4d5c732c265ea487559fbea	-35.10965015584773	138.54960098715344	AUS	40304108913		Onkaparinga C	Woodcroft	South Australia		5162			11.894346394859982	-35.10965215584773	138.54966398715428	AUS	40304108913		Onkaparinga C	Woodcroft	South Australia		5162			11.891571860920038
Stirling Hotel SA	1d56dc059285d6e21dcd81320611c27613916b07	-35.05869037914683	138.60292009689866	AUS	40304107129		Onkaparinga C	Aberfoyle Park	South Australia		5159			7.437580279996767	-35.05866837914683	138.6028930968127	AUS	40304107129		Onkaparinga C	Aberfoyle Park	South Australia		5159			7.438184554459848
Stirling Hotel SA	171894582bba20f5c468cabd04e4f06085044e51	-34.9827492423231	138.5320628478074	AUS	40302106207		Marion C	Morphettville	South Australia		5044			10.658968726810215	-34.9827522423231	138.53205184780765	AUS	40302106207		Marion C	Morphettville	South Australia		5044			10.65955198994681
Stirling Hotel SA	494ef08fa3ddd1203d6521ad60a7c3c704120745	-35.18708136196775	139.31694029684328	AUS	40703116602		Murray Bridge RC	Murray Bridge Region	South Australia		5253			36.12590787196258	-35.082751361967745	138.8521270288199	AUS	40102100725		Mount Barker DC	Mount Barker	South Australia		5251			9.244362705340428
Stirling Hotel SA	bb90d303a09188140fb821c97af85d81ebf3eb88	-34.95667927111682	138.6027585979603	AUS	40107102305		Unley C	Goodwood - Millswood	South Australia		5061			7.3855814576637675	-34.95667527111682	138.60277859796028	AUS	40107102305		Unley C	Goodwood - Millswood	South Australia		5061			7.384710010351555
Stirling Hotel SA	03c64b411d6cbfaedaeb0937f0c67b472dfe493d	-35.073114100632644	138.84775250835588	AUS	40102100722		Mount Barker DC	Mount Barker	South Australia		5251			8.671322380760095	-34.92721610063264	138.5985250175597	AUS	40101100147		Adelaide C	Adelaide	South Australia		5000			8.718548169169612
Stirling Hotel SA	a626d0afedb072caa1058d35a8c3d08e75f1f462	-35.07507723704398	138.548190131272	AUS	40302106306		Marion C	Sheidow Park - Trott Park	South Australia		5158			10.710226804744554	-35.07508423704398	138.54817913123452	AUS	40302106306		Marion C	Sheidow Park - Trott Park	South Australia		5158			10.710999167980932
Stirling Hotel SA	4cfe5845b4c3955edae3faa11c2b84522593283e	-35.15943334685882	139.28341114684952	AUS	40703116517		Murray Bridge RC	Murray Bridge	South Australia		5253			33.709090954634014	-35.283058346858816	139.42262268824155	AUS	40703116602		Murray Bridge RC	Murray Bridge Region	South Australia		5259			44.2068710509843
Stirling Hotel SA	2dc9f07cc08ba8e8d88cb77de3f216036fd9c3b0	-33.92711172200727	151.24258483269872	AUS	11802157018		Randwick C	Randwick - South	New South Wales		2031			717.6726373332892	-33.92711472200727	151.24250683268298	AUS	11802157018		Randwick C	Randwick - South	New South Wales		2031			717.6681877135659
Stirling Hotel SA	61d873a85de1b18542054d1a5cadf4ca514b9351	-34.96692911423946	138.56605715131852	AUS	40302105806		Marion C	Edwardstown	South Australia		5037			9.033271065787082	-34.96692711423946	138.56605815131803	AUS	40302105806		Marion C	Edwardstown	South Australia		5037			9.033259341314638
Stirling Hotel SA	aed3ea4778cb081cc0ea593c86a688c9a2d0aa95	-35.04309389805584	138.61474919542349	AUS	40303106715		Mitcham C	Blackwood	South Australia		5051			6.360477022237464	-35.043097898055834	138.61475719541542	AUS	40303106715		Mitcham C	Blackwood	South Australia		5051			6.36017016794813
Stirling Hotel SA	f9e1ed46785607c3120483f8c688e7140b03979e	-35.02263140095799	138.69268478425454	AUS	40102100405		Adelaide Hills DC	Aldgate - Stirling	South Australia		5156			1.8023709148423075	-35.02261140095799	138.6926957842223	AUS	40102100405		Adelaide Hills DC	Aldgate - Stirling	South Australia		5156			1.8010328957034274
Stirling Hotel SA	038c6687ed899f3538803a6c534ec4355a9ced95	-34.871172545568335	138.60897144040504	AUS	40203103644		Port Adelaide Enfield C	Enfield - Blair Athol	South Australia		5085			11.226835924633344	31.449857454431665	74.9382117974098	IND				Tarn Taran						6188.056241979975
Stirling Hotel SA	86a5d29562ed34b798caadc9cf8119c391a43baa	-34.984390378379885	138.6224038253641	AUS	40303106938		Mitcham C	Mitcham (SA)	South Australia		5062			5.626150079151981	-34.98437437837988	138.6223988254009	AUS	40303106938		Mitcham C	Mitcham (SA)	South Australia		5062			5.626726925516111
Stirling Hotel SA	ad619a39edb722eb12a1220c2161d7316447e508	-35.00019815033869	138.7373040385387	AUS	40102100416		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			1.189471263184224	-35.009058150338696	138.7701820417919	AUS	40102100447		Adelaide Hills DC	Aldgate - Stirling	South Australia		5155			2.967727570680634
Stirling Hotel SA	4f8d2a8ad62bedec886c1cc74c7ddc29a7f86533	-35.00933765703234	138.68720303454202	AUS	40102100410		Adelaide Hills DC	Aldgate - Stirling	South Australia		5152			1.747348253376496													
Stirling Hotel SA	ab0b82360f84446fe651f78eec5d2d51f2988958	-35.01542168613894	138.62829410947077	AUS	40303106711		Mitcham C	Blackwood	South Australia		5052			5.110851708176677	-35.01543068613894	138.62828110942138	AUS	40303106711		Mitcham C	Blackwood	South Australia		5052			5.11165615832585
