Hashed Device Id	Common Evening Lat	Common Evening Long	Common Daytime Lat	Common Daytime Long
70260e54730425c8ffb44374ea4834f0e6818f56	-34.824042256199064	138.49685654125642	-34.824073256199064	138.4968535413684
199f04e64ee85624a32636e151545b4d6a3292ac	-34.88886248880354	138.53209576041425	-34.88883748880354	138.5321127604253
0ae1b438148ef55162815da5616c993220a8fc53	-35.06475445102069	138.56105210056396	-34.851485451020686	138.52478150255385
24c8339e8b1ef8d937d53abf2e8f6f5b8ebae0a3	-34.87539852016764	138.5053256180575	-34.88245252016765	138.57815463561857
5c53a438db49590571a759b3ce91d43d38f59bbe	-34.863204232893125	138.49703171065326	-34.863190232893125	138.49698171064446
8431a3c625962c70006ae61db136d675b014e8ba	-34.82898906903243	138.65585239850557	-34.82896406903243	138.65585239860928
0f2e3c66d3e8edb43ba46b3918dd53cdc46cebfd	-35.109631157306	138.53547309781658	-35.109670157306	138.53533209806213
7c281d13d25881da83f3cb2b532b16b357fa2e68	-34.88036459840744	138.52954658454098	-34.880346598407435	138.5295525845794
1b84d09d8b48e79dc5f6926e37a856cd045d572a	-34.88782307057647	138.526236193897	-34.88780207057646	138.52621119400456
f5cded13dc4225fcafaeff331c39591c0b2ff51a	-34.88903250656894	138.48626434855407	-34.889025506568935	138.48627334859333
b18911d104fe1af149eb678f6f66fecb05fd73ec	-34.91153102622241	138.53115814340939	-34.92357102622241	138.59403113653542
69712a4c9e470bb78edbf658d8efc53ac49e361d	-34.765637552720776	138.6554097654489	-34.765609552720775	138.6553927654466
a0cdfb1ba4ba4981b21517bf928bfc866470ec2c	-35.05349306422293	138.8649575773498	-35.05347506422293	138.8649875773144
5f7979ecc74acf897a9f3a193372ac88101a2e66	-34.98167812987267	138.5683375768027	-34.98168412987267	138.56831257678198
95367c13b4b11218e8d515fe133ff71076d26988	-34.674774581221435	138.89529655356537	-34.76520158122144	138.66425174238017
2e1d13c589d5f484cf7da06fa153d5fe09c66df0	-26.41355949044327	153.1050837412292	-26.41355349044327	153.10510674124993
a9834a42ed6bddf995bf647f0844a794c0421a37	-34.68176335131751	138.6974014872703	-34.68179335131751	138.6974294874335
172b4292de2650d248daa2c6791f68599027de8b	-34.87868434678817	138.5021893206132	-34.842786346788166	138.54399416993377
31f622d351e94edcf65a6cdc8b978e59db3de03e	-34.8837791777747	138.5359483328752	-34.9917171777747	138.59289467439777
ecdd802bd35d540efc0c43c1a85868a02be28613	-34.83414652445624	138.4909335897635	-34.854534524456234	138.56527971304237
068f98d8742e53e3dcee78fcae5497a7f5fb55d8	-34.85212008368917	138.52331274253876	-34.852122083689174	138.5233097425401
5a6fbdb77b3ed29e5d70addcc148aa4b3f49f742	-34.91069013603766	138.66564734276997	-34.91070413603766	138.6656473427951
fc23d19d610a217728bf10f9700e18c8fcfd5571	-34.71842992416792	138.69363421399927	-34.71842192416792	138.69364821397062
7a405f8c3b2508ce36409fb5d9e63a52f3e3143f	-34.826319898674136	138.49930571289448	-34.82631889867413	138.499302712894
360d138419eec54612d3447ec9e817c53bd905ec	-34.61662258732447	138.73389427224726	-34.61661858732447	138.73390727225225
f83f9921961f183da3cadc361097f76dacc24c05	-34.90169728296678	138.55249095644155	-34.730346282966785	138.5924611649507
57d0af6c868fb59be48cfbdd785d9f0dad3a09ac	-29.00298346929159	134.75851549520374	-29.002974469291587	134.7583374951814
0b04c80685ec6913b72ebc1a38716a83523ad62a	-34.92663140432753	138.61000461382693	-34.926579404327526	138.61011661365984
cf6b147a29ede1e5b72e631902ae01f31f63ca03	-34.06183117485679	137.58072266311228	-34.06182817485679	137.58070166310392
ca5f8989cead8cb179485243c96ec0ed3654b525	-34.79332197676152	138.49531720596906	-34.79333497676152	138.49533020603326
492211c88e6cc7a55bfbe4ca7589d5219f7513df	-34.89444720949465	138.49422373992022	-34.894434209494655	138.4941977399706
47dd8084f3c0c9de73c504e65c173478612ff0b6	-34.8575620202691	138.50884124215716	-34.857567020269094	138.50882424214726
048fe8bb0463d27403dd01813e13b189675c3ed7	-34.67347792139128	138.65695359191594	-34.67346192139128	138.65697559193958
104d6d5baa1a1ab0213b0ffb601e09e3add44987	-34.85539637085315	138.5488508348713	-34.855389370853146	138.5488468348699
3cfaab615fcc8713a2d6799f57add3d3a39dee22	-34.90647583698106	138.6431105882854	-34.90648083698106	138.64311458828308
fe671214ddb9019d17c3323710da2cdb7b6da444	-34.88558122200898	138.52766071207648	-34.914899222008984	138.61769977409665
2112ef014d4a43d16f4ef3459480102dc1546edb	-34.90983206680858	138.53899787234934	-35.148054066808584	138.51003723973344
f9dc5de8546056ef4f070e0bb73f416685ebd766	-34.89969102230736	138.62770710063296	-34.94258402230736	138.62354010016276
803e1e3aeedc5323334404da549ed57ed6aa2765	-34.95746697001513	138.57095265274978	-34.95746597001513	138.57095465274833
1a22d109c5c7a04d2a7ef59eb36b997ae1ddb9a3	-34.81980077360712	138.50026721658628	-34.820002773607115	138.49998521740582
1aa3d14680854ab96709ea969600a352ca13099a	-34.766582495714886	138.72038684935399	-34.766577495714884	138.7203788493601
aeccb1d0f953e370d6b37acbbffab54e87c35d27	-34.87651622959485	138.5349467589238	-34.87651622959485	138.5349487589238
3a5e004adbb8f21eee5eb1e4719bd6ac516de4b9	-34.89333463727984	138.5621784763919	-34.893316637279845	138.5621654763802
df7be89c8e0b0c86ed31d8200bb3c52cd16642b9	-32.47597591496184	137.75727127221143	-32.475966914961845	137.75726527222727
81bc582c6d09e4389cfaaf6a8fdfc7a1a72f93a8	-34.783970349904266	138.4933988656498	-34.906238349904264	138.5712086653225
dc7e140e115036c685c232b70d09b25234ce0574	-34.85440574021351	138.55387365033766	-34.85438874021351	138.5538496503613
ac93f7cb87c3e755dc29a4bf986835ceb62fcef2	-35.07733557055171	138.88016796623933	-35.07736657055171	138.88015396628566
593d495adbe22e34616e219322b6e9e8d15b98b3	-34.86229494072754	138.5013665273619	-34.92462194072754	138.6047765664694
aeb0c48cdd4e22a7ca89847a7f12786998bb8db4	-34.90018896414725	138.68659192425827	-34.90026096414724	138.68657492428449
785d11dca5edfa46001959208a6a684eb435e676	-34.78015544047645	138.7189753535047	-34.791827440476446	138.69173636317817
91e8c2551de2b03eb102169bbcc3684b9e60eb70	-34.74418588521258	138.68208682131788	-34.74418288521258	138.6820808213085
739519c50e21fa106b842c06ad9e698ade082daf	-35.10080805416611	139.2988595992792	-35.12303705416611	139.2573826035351
788dfbbada006a8f0b03dea01790530c2ed64d94	-34.85844317400717	138.51816464526226	-34.85844917400717	138.51816564527135
d5632e729461cc1a44966ed0eb85dc06fb0c0e3d	-34.89692686440378	138.49055892023014	-34.93126686440378	138.60093088128377
deae4c329d854afa7b8ef972aa958bfd6700cd9e	-34.918761040437296	138.51667922969858		
13b9157b85e027d458d28766ea7fafaaf287406f	-34.730583775090444	135.835810923071	-34.730583775090444	135.835812923071
eb6a78e8aeb63dfeea9043a8bb5b789e4cf929fb	-35.10333133180032	138.56243867454913	-34.884588331800316	138.53421254196473
0cbc8d562c76b22947375bca8ea1326f5ffa4671	-34.8367213415796	138.48701559885262	-34.836713341579596	138.4870785988505
df357768a8b4f57a496b2b00bbfeaff23c1c5447	-34.890582457234096	138.50816008879713	-34.890591457234095	138.50817408884487
ccaefaa7ddb1e1b0a70b06a5487084494b6453e2	-34.9287672934197	138.6092237627137	-26.3875722934197	153.0914567809969
471badec2a0a624e71245fb9e1055800888fc7c5	-34.8607093753077	138.60595815467397	-34.754093375307704	138.63741492823084
5fccd3cf96516460332c95a0978213869d9bd25f	-34.93409540631817	138.65198392228356	-34.83235640631817	138.6034110139325
bb8694e3c4188248c56a972b9985b12f2f71189d	-34.85530274391878	138.5067684642082	-34.85529174391878	138.5067764642041
c0921108fd0f18fddc02bd94d7a0bdbcd0db51f6	-34.89596783121404	138.66431942169194	-34.89597383121404	138.66432242169356
7371a75e265dbfb8362d7ef874727071fdae120b	-7.965460367735087	112.6031528434964	-7.965455367735086	112.60314684349575
f5ac2e122d5eb5f52f561d67fffd876a78352953	-34.878678817499875	138.555566771019		
1f8991a58932251e5b798c7176fffdefe3ad6730	-34.88497889900819	138.5522123899133	-34.88497989900819	138.55219138991734
72dcaa804c1adf55e41f8732c1eb3eb3497512b9	-34.89548599598665	138.52487920723814	-34.895491995986646	138.52486320725487
80a52e119848145efdd51126c745d91b72ef5ae0	-34.85737605613982	138.54637629042128	-34.85737805613982	138.54636329043151
7b91f1edfec928b461cc53262f175a3525df20e6	-34.79347567031967	138.49454194947413	-34.924891670319674	138.60042938817273
d1e24bae44f061f670f10341b23d9915595759cd	-34.82022741480558	138.49951284604322	-34.820248414805576	138.49948484599753
ffcab862965d6bd0b0f774c67f72567b3ea80eee	-35.11849945883676	138.53028805444413	-35.118500458836756	138.5302840544479
d44532a1df57356a35e8d1903b775434562bc94e	-34.825119944448254	138.49681455251866	-34.825090944448256	138.49679555260653
827720abe0dcf1a11fdabc4e1230898b4f06390c	-34.88121481053398	138.59824522150433	-34.84424881053398	138.67180835756167
7aba146e739367326b5976e4c2128764375d4352	-34.87437505970904	138.48186573370202	-34.87436405970904	138.48186673371893
80e63f9644566027e0abc6756fc43d90ca13ec79	-34.8678885505032	138.52772525285235	-34.703295550503206	138.66125221322042
c102a73356500c189a35133b9e80a1dcb91fd345	-34.89389819189175	138.53135775989801	-34.92680319189175	138.6052248728472
65b92c4ffae785ef59f96964d26dd4554b52ca8c	-34.86287766022997	138.59329778012813	-34.862909660229974	138.5933057801459
1d2fb1ff6a71c6f575ed9ab871663ea3a5ede3a4	-35.044295210122186	138.51664210383146	-35.04445221012219	138.5166001036241
802a7ae5c8eb7ffe5335c8d93b7ba043b0d78b3d	-34.876573699458	138.5249962401152		
3d66241ee550cb56a3c88037e2e586c95d6add2f	-34.86836910991079	138.51574751170583	-34.86836910991079	138.51574751170583
f6e9c545c12d420d21cf29515409eaa901a193fa	-34.90023527233486	138.54238132355346	-34.82267527233486	138.50575118469615
f741710895e0e0644169d5354b8c1521d25716fa	-34.95676568827807	138.5797671341254	-34.95676168827807	138.57977913412324
944e6121c40e93f6eaad16a4ec165a401b4fb1d5	-34.86057615127379	138.5154507599434	-35.03899515127379	138.81760572238167
4b039cb1e82c732ddeace4c2a4749fac0ea766ba	-34.86151396780467	138.55234761769046	-34.86153096780467	138.5523816177307
174e68b89d1be8f29da5ef481ad19605b732d04c	-34.86233303004002	138.52135959592127	-34.86235603004002	138.52133859586604
29317a5d8b33dbdc2fc975157a8eb161d9d5c3b7	-34.882492505091285	138.50964156025404	-34.88248350509129	138.50964056024324
c088e7cd7ddb7a1d0bb7bdca0b0c7ac2d35a2a72	-34.799105730231375	138.49940827499327	-34.79910673023137	138.4994042749928
36c34a927a871b4348973f69fda35bd9ac1e9a02	-34.87020413537513	138.52503559359755	-34.87021713537513	138.52503059363178
f3b0f4d0773010bcee8b5832da49272d8a4ef6e1	-28.049682010785553	153.185945330652	-28.049676010785554	153.18594333064254
44e7cc9eb26fb4f30b9ea0faec9d1de240c9d5f5	-34.90421105982956	138.50424106610043	-34.90420805982956	138.50424506610437
5b0942a43a43f843a89c882ab688355e007a0e62	-34.830636111494265	138.49217068159322	-34.83064011149426	138.49218268159575
5c92098c883629d024c2681ef2c42409e33a5b94	-34.884573402671506	138.5391931062835	-34.8845694026715	138.5392051063004
33a9a97c43c3de8c490dd63fe5444650f1d5e49e	-35.083182147301315	138.61064689362644	-35.083190147301316	138.61051589360463
8000d4a562b78d40ee38c5678f59f2e0f2091429	-34.8460216088766	138.4803642345456	-34.8460036088766	138.4803512345488
6742b55a8a99891bbf22055046272b92a77df346	-34.80222681539049	138.49440253928293	-34.88334381539049	138.53478036824436
7cc8698f831b7d7559ae7b1a1f817ec1e80b0bc4	-34.79997073980956	138.6456521289637	-34.940746739809555	138.54822009148512
fb881b4cb795f3746399226c4347bf0dd8b9180b	-34.85915763780026	138.50846307254665	-34.85915963780026	138.50846907254393
9aab8ead8804b38e4a13c6e880dc18108de00189	-34.89795763328712	138.49065782741818	-34.89803963328712	138.48938682739902
372cc3cc3ab6503cf14362f2e9e5dadaf2fe1527	-35.03270397575181	138.75055133678788	-35.03271497575181	138.7505543367979
b64c3848b026d8b25644b1b9628f4e8859b1e49d	-34.877213231664946	138.54694451116794	-34.877216231664946	138.54693951116408
877e70837ae65ed79b04d314c71c3c18fcff2f26	-34.84550941175078	138.48142298156748	-34.84550141175079	138.4814639815519
8c0c0b6b844c19fc937fe2e4ba43f49668759dd4			-34.80654466787047	138.61475272226295
21228a09c2e2459bed833fe13e9a07dbc816afb7	-34.85872631469834	138.52290545566757	-34.85872331469834	138.522904455674
dce28e4183aaa02f4479486281242519a4058452	-34.85917092361128	138.47904401885262	-34.84065492361128	138.5338340177234
1ae83c8802c72e2823eb8912261fb1c2cb6d893b	-34.856277336430544	138.58076135809262	-34.89074033643054	138.6446672777407
948280ecb3cd1dc9935f8fcf8324520d45b798e9	-34.93628471217811	138.55424151861826	-34.93622671217811	138.55432351834986
f9a847ff6461a154a6f9fa4515276a3a5b8b3ea7	-34.94888441355014	138.6484291996052	-34.94579741355014	138.62463820317458
cc3a5212f4b33f1d4c66697e522a7ea34df14b97	-34.832085328738984	138.64069460407345	-34.83208132873899	138.64070060408628
1b8ef6170a7e845d8fec8899188003208d288a07	-34.90152240202735	138.51660762567792	-34.901554402027344	138.51660062560646
c6c987981e55482c60a2462c2ea2744905a85476	-34.886647621137094	138.62701319877996	-34.827011621137096	138.67117738270076
244f06af820872eefbd97a1a8a7304ac2fad203a	-34.92819290114448	138.50238557331755	-34.92794190114448	138.50249257301294
8851cfed4fb0e754c66d343a9feb16894799de52	-34.96433846043537	138.56000145243652	-34.964314460435375	138.5599974523599
14737712297889a153373e45dfaa4c3e5d0334f4	-34.879406558623536	138.6666156188136	-34.87940355862354	138.66661261880512
2c509cf76cceaf59c3a20a2e7a23290ab4e93a23	-34.885910312038575	138.52033275011937	-34.885896312038575	138.52030575012995
6a5e18bd399799bed27216fdae76a3689a292c33	-34.91192176691242	138.51005867584917	-34.91191576691242	138.51005967587142
ab5efc6ab3976479a32e49de92ef401cdae92ce3	-34.87406511518453	138.48783309174348	-34.87403111518452	138.48782909168224
da34ca165816589083684ebb55a52ab778ebe121	-34.87824186396089	138.50718196073623	-34.87824986396089	138.50719396070772
bdfa4c77e2a53553cc3f4f3d16b8ca5b1d1c2082	-34.85732573309811	138.6165127611692	-34.85732273309811	138.61651276116976
f31298c4a3605cde4529a7fd32236e5a561b0e83	-33.197599701445654	138.0225088600944	-33.197852701445655	138.0219038599698
8f3034f20b1fbfc7771ced41e6a9f6d236defd9a	-34.91018020076664	138.50363591947377	-34.91016620076664	138.5036779193909
227f8cefaf775fb8a07ebc17742bb7a878b8755e	-34.85859398909029	138.65076500626085	-34.85859298909029	138.6507740062589
8e308bee6a804168a179bca0989320515336fe1c	-35.06565640692683	138.56181604528754	-34.846989406926824	138.5948875948801
22034f62b902bb00b366e5a5e1daa0daa2e1d8c1	-34.876384608526244	138.5609261504329	-34.87633260852625	138.56089915015573
d49bc2b7878a38572553e30c7e67d163b5cdefba	-34.834685419321794	138.4970190079332	-34.8327784193218	138.50358800668232
76a8432070bb86e0f70cfad28181d2764c7b9c2d	-34.88514601104439	138.5166121886209	-34.57025001104439	138.74641997117854
f7164c04e2fe123bd9566151bd8b89bee9aeae1f	-34.8488489848407	138.60368471112852	-34.848858984840696	138.60364071108316
735a1dbc8f0a9680c60bb29b3f148e61f6f52986	-34.85726185987511	138.48470963146636	-34.85720285987511	138.4847326315986
da3b5114932a5b82f94645dafa45a9a5f9cb1d1f	-34.81377432062557	138.49507977772524	-34.92387232062557	138.60361068095733
91875179478a21737fac2fae8f40fad788f6a9d9	-34.85819352024793	138.66599063739432	-34.858259520247934	138.66597563732023
ca5bc319c552d1d4ee605139dcbf409f3e033bc8	-34.859385722240845	138.5349535387233	-34.85925772224084	138.53497553881272
3c4fb5ad0508860d0980e5a97ae2b4a7b5b0424a	-34.78868938277084	138.4994100636805	-34.78868638277084	138.49937906368064
6f4114d9baf21d2dd7213752d46428d2a0fca9d2	-34.89222439659128	138.5189025480752	-34.89223639659128	138.51889154808975
478d24f91e07a1df352ff3671bc4d4a79a8092ea	-34.90953160477191	138.52204417945364	-34.9210916047719	138.5964522396181
df52e4747496ed6bce58528d20deda86323d542b			-34.94441269982889	138.57464313683425
e2b461f769d746b5e126f01e62252356e5adb418	-34.30659729601725	140.53864573266145	-34.306587296017256	140.53866073267446
1a55d747c0516ed5d54e03669caa1f20eeb64953	-27.84925746042229	153.32950355391355	-27.853772460422288	153.31541855593528
2baf5508c6f9e07214d722a72c1b68c999c4d3f8	-34.86729716309864	138.48135608010014	-34.86737316309864	138.48132708010945
6cd093e5f2db211897376a60564492444043769d	-34.810358865943506	138.50085356754062	-34.810364865943505	138.50085856754166
ec2e6657c3d264586ceaf5d7d40767d79db795bb	-34.84309829903397	138.4916470185447	-34.84310129903397	138.49164001854467
621752dd06c8b58695ee21a64796a94a5a10f724	-34.85043060161061	138.5283439599591	-34.85043060161061	138.5283429599591
22a26d1ce98a9077d65f3ea126b5ee5016bac053			-34.92667731708708	138.51758495558542
c99cccf549d80c1a2e1d3bd242d73ace71ab3517	-34.91123506104769	138.50959217716036	-34.91121206104769	138.5096251771334
ca6b91b5bdb215930d0c20b4effcc62e21a8524c	-34.87650340007388	138.5117911850324		
a3bf8e335f3f3bc6299a347451d315f9cc9a5203	-34.881174137856	138.51547201922529	-34.881162137856	138.5154670191774
ca2865fca188ef40e1e7df352f98b6e69f4e77a4	-34.817545911511324	138.62825705049622	-34.817561911511326	138.62824805050147
79cbd180d33ea899e83a0d16127ea0cb4f1afb8c	-34.79612751744726	138.50315906308683	-34.79613251744726	138.5031890630875
25d85c576436206127c2488ff5cded2fd5106034	-34.84911371310277	138.48847255457326	-34.849088713102766	138.4884995545582
85a677a69a57e7b51e4495aa454ed38c45d69bc8	-34.7902502113678	138.49430413873702	-34.8434042113678	138.58191795166343
d45b99641844b2440e64a77cf53d3de7c3b24dc4	-34.895699408337414	138.54001231794197	-34.89564340833741	138.53999331788313
786b436c0a584eb90cc8ddd57b732c9392bad399	-34.89761006380649	138.5643827396342	-34.89762506380649	138.56439373961916
e3fa66a5b7088de0e6e00c6a046f81190b0eb8a6	-34.92086041552672	138.510918338073	-34.92086241552672	138.51092233807026
0f1c42c807abbdfcef4181a8f2897a0018c3e69b	-34.89614638751614	138.5302719303514	-34.87207138751614	138.52127895321888
188420ec70eb0ccfbd298e5db1afd1c803054092	-34.943614919554975	138.56771402110215	-34.943664919554976	138.56775302116375
532ffad89721befc1bcdc2a622e1f0677cd1902d	-34.98510138835256	138.56798126176966	-34.985102388352566	138.56798226176664
c160cf16ea1b0ac484f47539ade4381475dbfb99	-34.91336497738528	138.53576994504718	-34.916450977385274	138.59636392684885
d6e85b2b562bc2891d6ee7c429b9fdab6dd66834	-34.78968217214622	138.49837873194568	-34.78968017214623	138.49835473194838
251967036736b99fccc93bc4f4f8da158801ce84	-34.875058533060944	138.5060004935371	-34.875058533060944	138.5059904935371
9cb505be9057b5d5e18b8d2560633551046d030f	-35.13733627530956	139.28611337985535	-35.11966527530956	139.2774383448419
fe43eb0cc0dd7cae2d89676e85f7f06a34224493	-34.81314364833069	138.50696605699375	-34.941752648330684	138.5970783389285
cc76a9ecbeddae403533bd97eb4bf320ec50076a	-34.86738276010572	138.5545376831212	-34.87753876010572	138.57731968024072
9b566f484e0d0aa854018c41bc97cf5c26ebb609	-34.872540314869134	138.5327684420904	-34.87236931486913	138.53276644172342
ab600cf3536c686f05b69bbfb80aa521a811cec4	-34.87433313580074	138.50692485996174	-34.87444913580074	138.50690385995026
5f2bf549d15ed46a0a88c9221b91ca2ee44549a7	-34.896667698343364	138.54980302279142	-34.78952569834336	138.50727197332694
cc5febbcc66d9a4f3dec055e01443c279321edb8	-34.86629061943882	138.4818438508497	-34.86629361943882	138.48184985084356
04a9bc68a7c13e19e5ee05e9653779f9f41c3e6f	-34.869333683776034	138.52182507743908		
d4a7b9714be52687f55abcfe945f83e16adbf3ac	-34.8956334216872	138.53994285246773	-34.8505194216872	138.56560084102827
225a82a9464e87956f9d845a89567bc0e646545c	-34.83450723616513	138.49642203840372	-34.83450623616513	138.49642003840162
9bb551d1269537719edfbccb365fdf431d8fc68a	-34.84266795838442	138.48219032334924	-34.84262695838442	138.48214532340089
a79bed99c5134b28726e4e5757556f97ee6e8e97	-34.87652905576592	138.53589477539373	-34.87650905576592	138.53567677533417
58a787398dfa159d0d2b77dbd94b6197846d3311	-34.91532988445272	138.50097846657297	-34.915876884452715	138.5001104653499
fdb5c300448c574c160a3e8af8088e3dbdf788a2	-34.878874365101986	138.4846291846286	-34.86739936510198	138.51830716785474
6915b45454f87eb2b4d333c4b40c0b32b9030c56	-34.94977791512727	138.563502871526	-34.94977591512727	138.56350787151771
0b7f3a99723815d717f62727d496606766ae6c7b	-34.87472331008376	138.5437172341013	-34.94482931008376	138.58917503440335
fee74f0e66f91e31240e197749a368d5b4381f3c	-35.350904415229614	138.61656264477537	-35.18469541522962	138.48741429300523
6df06b23bbe449cfee61f26e47af7077b95127d5	-34.93729136081196	138.56674272934575	-34.93729236081196	138.56673972934848
184c904ca1ad7780be4d9c76f1d3b7fb494b7e71	-34.8301342759252	138.4889722201582	-34.8301382759252	138.48897722015153
02dd4d233d69b17311c7ae58c4ac98d1e37900f9	-35.171303422987265	138.48043549034114	-35.17195942298727	138.4870094880941
7b8e1572a2ea7e5ff2b0424fec1fcfadf2f8e8e9	-34.174951062503546	142.14307896808606	-34.17495506250354	142.14308396808605
74ee4332db9ac1d571cc9719d68eca1047400cef	-34.95190755266028	138.60191163415143	-34.95190655266028	138.60191363415123
bc18165638fb25db02bf8bfd281c2a66a02ae4df	-34.85925343701057	138.52187054679868	-34.859213437010574	138.52187554682516
f7f2f380025a8eaf1925bd938edf67b880d42efd	-28.65967842662359	151.9373768044588	-28.659680426623588	151.93738380446155
c3ded8c5da567d046654378906762da30724a26b	-34.785431617196515	138.49756829071922	-34.785437617196514	138.49756429070388
cd6915aa161851bdb4ca66dbfce29f5a68a65333	-35.278570138692665	138.47033223625837	-35.27859613869266	138.47032723630144
5e9334687073e8494c652f670d175e65043b7aa3	-34.82990877486433	138.4941107141538	-34.82989977486433	138.49412671420419
dc36419e5715a95dd7c5c8628170f56b097c9055	-34.96389913467528	138.60516593304004	-34.96392313467528	138.60518593304354
12b4044a575854e8ea113da19c8d7b50b550533c	-34.79690296653933	138.73012919422092	-34.796889966539325	138.7301201942693
e4d379dbdcaa3980931447be9433a4ce775f3674	-34.76435406378435	138.63571617135565	-34.76436006378436	138.6357251713279
ad865f71589ade55f72bb4cf8c83c59467baedde	-34.78463531961242	138.48207675501484	-34.78463831961242	138.482081755009
701c4e304451d458d2ced9eb19b51bd613c0f15f	-34.87126556451507	138.53401566723593	-34.87130156451507	138.5340076673273
81c22159d69f0d2616e66906a1172dbd83005678	-34.90950834255116	138.6540034989371	-34.909504342551166	138.65399649894437
4fb729995112911d087dae54d51468f7973c95be	-34.87807395982945	138.52118149418274	-34.87806095982945	138.52113149419944
b967cdc42652a14e7bccd7e9f92d47b60340ccad	-34.81177510999611	138.72539246415587	-34.81177610999611	138.72539746415657
c9f1143f5fd06408e9618fea734d423b289531eb	-34.8699638930651	138.5242763535596	-34.869801893065095	138.52406335346433
c170e4e6bfb3f24aaad3a026594bdd52c35adcc3	-34.932048733056014	138.53710257381826	-34.93206473305601	138.5370875738515
dce2886b9f4b5993845f362eeb398a3335b24ce6	-34.8729211564881	138.51971254125803	-34.8728811564881	138.5197775412359
cf11a8505667cfeed8c521b4a40af6b5085c7d5a	-34.81879527288361	138.49250855483882	-34.81880327288361	138.49251055484763
50e9e829e51997249ec66ec13f1ede5df11c7271	-37.81317942010907	140.78507670017387	-37.81320242010907	140.7850967001828
c83a04eb16962ce4467d5201c2495299bc8b467d	-34.80849405734214	138.504970056573	-34.80848505734214	138.5049550566114
e1e0f78f7d1b1c68a40e2aacd97bade994941e13	-34.90660788013537	138.5452249119261	-34.906605880135366	138.54522691191826
8dfd17dce45969c10023138bba9b2a410d3e799b	-34.06284088932572	137.56148154341093	-34.062841889325725	137.5614815434131
8088b203fd46161a064027f7728a16365a72c204	-34.86153542676725	138.507086138245	-35.01871642676725	138.5384376723239
8f8d64e5326f6b27a10c4b395beebfcec1b1dbff	-34.71030487865462	138.6932843782766	-34.71024687865462	138.69216737816274
