Polygon ID	Hashed Device ID	Generator Evening Lat	Generator Evening Long	Generator Daytime Lat	Generator Daytime Long
Feathers Hotel SA	40ba58845d742a8222d42c582d14f12227c3ab18	-34.991319382352941	138.70698916666666	-34.999020711111115	138.71741368888888
Feathers Hotel SA	4d48a9c99fdc80b3f9e909d67d6662f06a1d64c4	-34.509592533333333	139.02041395555557	-35.172705261363639	138.8364685
Feathers Hotel SA	d342b99d31d8059fd4716d7bf91f605161d5a417	-34.911696139534882	138.6667333488372	-34.911699735849055	138.66704122641511
Feathers Hotel SA	f07c85ee4ef627054c165036897edad626c5a796	-35.003704630136987	138.56419235616437	-34.907118948717951	138.59329500000001
Feathers Hotel SA	3dc22eafed1df223f60ed255052b8ddb3f79a765			-34.820204931818182	138.72820145454546
Feathers Hotel SA	5f4961a0bbd228c32d88ed28db56887926e74300	-34.967584051470588	138.61454608088235	-34.967224933333334	138.61460066666666
Feathers Hotel SA	3fccb0d493bf868bd3ca082b8ea042a5a12e8ca4	-35.015654719745221	138.76779621019108	-35.015669510416664	138.76781307291668
Feathers Hotel SA	d137258bb4f417c6d8a2d2baefc2d7b2dc25fa39	-34.952713568181821	138.57426144545454	-34.952820563176893	138.5741556895307
Feathers Hotel SA	1102f9b6de884987c66d782ba0a2d211b09a7710	-34.900948054054055	138.48986116216216	-34.927012506849316	138.59836595890411
Feathers Hotel SA	2aa6388b671f6824f9fbe69b95010c79ec4af265	-35.147969077803204	138.47309861212815	-35.147939763803684	138.47311512883437
Feathers Hotel SA	20968fbc0bb661fe3856ba3781042b62df3a3b60	-34.934400624671916	138.66285833070867	-34.934552763513516	138.66233602364866
Feathers Hotel SA	7b3b01d8dc5b7f320af0083ae2a5bef7a553cb96	-34.949903454054052	138.69079038378379	-34.949881900552484	138.69090165745857
Feathers Hotel SA	fc79773d5cdf9f85df6a97366264b128af3621f1	-34.926092308641977	138.66198941358024	-34.926122864285716	138.66138142857142
Feathers Hotel SA	89d514cd2bca1cc06a9254ab7744c671fe70abac	-34.930797892857143	138.65930581250001	-34.9300207	138.60433986666666
Feathers Hotel SA	86736ca0b4b5d7c50e26bb2b452ced01be02856e	-34.925913328244278	138.66623783969465	-34.922691230769232	138.60951138461539
Feathers Hotel SA	996f4c7909204735e8d892bb26cd4371ac97277e	-34.844182839024391	138.71266809268292	-34.920003095808383	138.60437589820359
Feathers Hotel SA	9bc9df5d5d2d93e3548727288a39c1eda3d2de59	-34.937340197887323	138.66405361901408	-34.937143628874388	138.66375526672104
Feathers Hotel SA	4a455422d1a5d2f4726245296e20109fe4dd069e	-34.908829108695649	138.6061114347826	-34.919905431818179	138.60661770454544
Feathers Hotel SA	31547cc0bfc20b637b684b7c41d43c053707d9c5	-35.132527725490199	138.5067629509804	-35.132646999999999	138.50652054347827
Feathers Hotel SA	11692df5f1caf3d35c2c158399e615b3fb4177f4	-34.931754555555557	138.67071444444446	-34.931682505747126	138.67062939080461
Feathers Hotel SA	32519810c4e0b2fadd6ec67179674f075238db4e	-35.005871189349115	138.69981315976332	-35.005842204081631	138.69980271428571
Feathers Hotel SA	cb789533bf4b57915b8e488e54fba4a0a7d97cc0	-34.941863409033878	138.63704510664994	-34.941587982421872	138.63799390039063
Feathers Hotel SA	26987e49bf75f7870850db16dc46ce7ad675772f	-34.96720678512397	138.56506450619835	-34.964832745591941	138.56439356675062
Feathers Hotel SA	191cbfd4fe47a20438eed51ff30396d33403d539	-34.90053547584187	138.67602557393852	-34.90054900362319	138.67578137318841
Feathers Hotel SA	d46b4f6b9b076826dfbb27f0924a37f53bf04aa3	-34.942255827586209	138.65048862068966	-34.952048750000003	138.63420529999999
Feathers Hotel SA	920bb989c4f384a88292d852a937d9eb4f08d182	-34.96609351	138.55317461999999	-34.966211771428569	138.55317377142856
Feathers Hotel SA	4fd972606057d4c9017acefc6757e36ec40facfe	-34.924137403846153	138.66206516025642	-34.925437752941178	138.6617562117647
Feathers Hotel SA	2c4bc61dce5754e51c37b9fe00f9955a9b41e6aa	-35.010346726190477	138.58505661904761	-35.01024540740741	138.58499444444445
Feathers Hotel SA	132d57f306cef52ac1fe0e40a0d6e701349d6546			-34.803673272727274	138.65193727272728
Feathers Hotel SA	ac195fe939ec23fbe9bf16c9a563e05eb70e83f4	-34.92033564705882	138.65894411764705	-34.870072200000003	138.702338
Feathers Hotel SA	b33c2c2afcfd2e98f2c4350aecc796f022968bdc	-35.02690698305085	138.63272266101694	-34.916401468085105	138.56413055319149
Feathers Hotel SA	5b2029495533991d20bf37743300cf817fb5fab2	-34.935867708074532	138.63697013664597	-34.936835034482762	138.63697285237069
Feathers Hotel SA	9da2dc6ec4516a6e46cf7cf792e1399f98013cab	-34.937605263636364	138.63817388181818	-34.93744782894737	138.63807123684211
Feathers Hotel SA	ab3a6e223a22132e7977745d2c3dd05cb7e5fb7f	-34.929059380208336	138.66481102256944	-34.92892151194539	138.66437867918089
Feathers Hotel SA	f14754d81fd01633c7fad5a4ee78566df9884784	-34.861519181818181	138.7120599155844	-34.861513698113207	138.71198243396228
Feathers Hotel SA	74bb4d943326cb9352c9b025425f8323eddc351c	-34.975664439909295	138.59148110884354	-34.975674697674421	138.59157844186046
Feathers Hotel SA	adfa1cb3bf5cbcd6d82d64fb8290dfdff5112e91	-34.880915902597401	138.68945498701299	-34.881852178571428	138.68994019642858
Feathers Hotel SA	ffd81f1cc57fff496ec402d3d97fb27fc395b073	-35.074891765690374	138.61192275313806	-35.074873521126761	138.61191815492958
Feathers Hotel SA	24c8339e8b1ef8d937d53abf2e8f6f5b8ebae0a3	-34.875614333333331	138.50523216479399	-34.882866499999999	138.57759252941176
Feathers Hotel SA	f22838249d5d75284b00fb705c0a2dbf3ab14baf	-34.960734012345682	138.59132416666668	-34.961169325	138.59167496250001
Feathers Hotel SA	9689e0483fa5408e8898bde2cd59abc6251a41e8	-34.978092060150374	138.61418800501252	-34.977497614213199	138.61435095431472
Feathers Hotel SA	54b179998b0ae52083225e85f943d583420b6c46	-34.882388139240504	138.58868189873417	-34.936503729729729	138.60343972972973
Feathers Hotel SA	ded35e6162c134f78cb1a3fe9d0907bf8f8fc28f	-34.895646666666671	138.547506	-34.884795576923075	138.69302403846154
Feathers Hotel SA	71e9fd85bbd1f331312e09c0c4af1977183ab66c	-35.126132894308945	138.52114825203253	-35.126130831460671	138.52110260674158
Feathers Hotel SA	795d224db64266ccadddc5a1e254926250631d8e	-34.977888299999996	138.60679748000001	-34.977562010989011	138.60665448351648
Feathers Hotel SA	782733f896c930f8ca5cbc88d27f135e055bd672			-34.919911809278354	138.59778731958764
Feathers Hotel SA	03c8195163472839d93212118622274637e740ca	-34.929348748831778	138.63138501168226	-34.92883142881356	138.63004186101696
Feathers Hotel SA	95441df9c2d27fd8d9009b815f6d3c93cc6ea060	-34.962524887850471	138.61777667289721	-34.962670593749998	138.61814175000001
Feathers Hotel SA	aa7c630a47886603a102dd1fc65ee37a76a3b39e	-34.946397757097792	138.87738632492113	-34.946589724890828	138.87733902620087
Feathers Hotel SA	44628498f35cab03fed8e78ec252df990c10c42d	-34.917673068702292	138.67301629007633	-34.917624072463767	138.67257572463768
Feathers Hotel SA	41041fab9bad56fbbc39070d53026d5120e92870	-34.976251151898737	138.58618793670885	-34.921308128205126	138.60677225641027
Feathers Hotel SA	417c6c613bf50f8990e3d5acaec54bdb309633e8	-34.79097820754717	138.69899901257861	-34.790983750000002	138.69899050000001
Feathers Hotel SA	65d4d05b0d42326c9660b09bd8ce685bb44225be	-34.979536525	138.61480467142857	-34.97935256725146	138.6146730877193
Feathers Hotel SA	67ae3ad81673c15b98e4b4fd579dfe2f19dba67f	-34.881512116915424	138.70558405721394	-34.881439396166137	138.70560979872204
Feathers Hotel SA	95a3b6ede6485188aec40c4c922db20d86337c18	-34.906503333333333	138.67244666666667	-34.900199999999998	138.66897599999999
Feathers Hotel SA	7b79c11e565eb14e394180336ce711e5cfd18a17	-34.987902083333331	138.59911036979167	-34.988155869565219	138.59925873913042
Feathers Hotel SA	d7a9facec1260ec163a33a193a4db1c6544cd6bd	-34.927970986899567	138.66220227074237	-34.927917816666664	138.66188701666667
Feathers Hotel SA	0f025fdeed466dfb35effad121f5b57b6d8ed74b	-34.941319874999998	138.65033192361111	-34.94105328571429	138.650677
Feathers Hotel SA	522e032243c8d6f493a76ebb058b02855fd3623f	-34.992386865979384	138.72010068041237	-34.922758472727274	138.61839143636365
Feathers Hotel SA	12794fbe2b86ee39b8e009ed393ca0f74623f0d7	-34.965093650485436	138.57590508252426	-34.944079421052635	138.61551686842105
Feathers Hotel SA	3ab2159d24c793b247cf4420471777336159c88d	-34.8642915	138.7070765		
Feathers Hotel SA	f62b9b8f4b484e45431a2b228aa74b1027b8076e	-34.963463041666664	138.57421020833334	-34.963610615384617	138.57392806410257
Feathers Hotel SA	de1cad1e4d4caedeba6f830b15c2750d91043485	-34.808801832129966	138.6913511696751	-34.808951890000003	138.69142577
Feathers Hotel SA	ecdd802bd35d540efc0c43c1a85868a02be28613	-34.834018328571432	138.49053214285715	-34.854554251572324	138.56481125786163
Feathers Hotel SA	2a3438501cf496874a44db2d16d9a8374e90c7d8	-34.927546990033221	138.66960232890366	-34.928385050000003	138.6697211537037
Feathers Hotel SA	c3042dc1195628a26fd74352edca81b8a3bc09d8	-34.959936401574801	138.63174456692914	-34.913910652173911	138.65549094409937
Feathers Hotel SA	a17594c2c2a6e2e206109e4567a771afa9fbf507	-34.974097736585364	138.63704441463415	-34.934014836363637	138.60076250909091
Feathers Hotel SA	5a6fbdb77b3ed29e5d70addcc148aa4b3f49f742	-34.910504115000002	138.66550165000001	-34.910541630252098	138.66500543697478
Feathers Hotel SA	bde77bc880900e0aeee3e513f9af22f45fcdc3c4	-34.947260685534594	138.64913399371068	-34.946614167832166	138.64903818181818
