Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
156 Port Road Albertson SA	3ebbaf94af0a5e40147a0dd184c0c7f58bc330eb	-34.87681391662652	138.51219712910301	AUS	South Australia	5014	40401109405	Charles Sturt C	1.2175563552529496	-34.84704091662651	138.50395017755434	AUS	South Australia	5015	40402110107	Port Adelaide Enfield C	0.9908301010143197
156 Port Road Albertson SA	9b250b9c520cf5fd85f50fe9fc7b711f64195417	-34.88100015284868	138.52912436387402	AUS	South Australia	5011	40401109008	Charles Sturt C	1.7585908984630418	-34.88098315284867	138.52911636392028	AUS	South Australia	5011	40401109008	Charles Sturt C	1.7573495252221278
156 Port Road Albertson SA	3a625242affd43f07f5730823aa5110395773060	-34.995948442507085	138.5387368411511	AUS	South Australia	5044	40302106216	Marion C	9.567952951327229	-34.995942442507086	138.5387568411498	AUS	South Australia	5044	40302106216	Marion C	9.567715017002248
156 Port Road Albertson SA	cbb06431d122480bd08c684156c9a585a53809c6	-34.83165148038067	138.49147333337763	AUS	South Australia	5016	40402109905	Port Adelaide Enfield C	2.2691412945239153	-34.83164048038067	138.49149933338305	AUS	South Australia	5016	40402109905	Port Adelaide Enfield C	2.268982140504967
156 Port Road Albertson SA	bb2fc7b830f456eeb85b539531947e334b3cb6df	-35.51530676788591	138.80345295595393	AUS	South Australia	5214	40701114432	Alexandrina DC	48.25811427821027	-35.515296767885914	138.80346495595717	AUS	South Australia	5214	40701114432	Alexandrina DC	48.25769486914925
156 Port Road Albertson SA	ad7ca3b730cf78500bfece8f24480feff5191664	-34.945839995684175	138.61389298717475	AUS	South Australia	5063	40107102414	Unley C	8.280772031046343	-34.924878995684175	138.60718104799028	AUS	South Australia	5000	40101100134	Adelaide C	7.007122697799812
156 Port Road Albertson SA	1c156db9369299282defc8464b490b94559bc4c6	-34.87424170024582	138.5111793675733	AUS	South Australia	5014	40401109405	Charles Sturt C	1.0443416018469642	-34.938681700245816	138.64319250132706	AUS	South Australia	5065	40103101304	Burnside C	9.200771128854104
156 Port Road Albertson SA	19ab4f8b349399fc9335beaa21fa89a3fb0554e3	-34.97235270564415	138.57624756345982	AUS	South Australia	5039	40303106820	Mitcham C	8.60514293131774	-34.972252705644145	138.57615756355435	AUS	South Australia	5039	40303106820	Mitcham C	8.596730150509567
156 Port Road Albertson SA	70b355dafb79c18ffbafd05d909c7e2cd7ec68b6	-34.81586105055763	138.49430923321307	AUS	South Australia	5016	40402110009	Port Adelaide Enfield C	3.184222658895789	-34.81587905055763	138.49430123309799	AUS	South Australia	5016	40402110009	Port Adelaide Enfield C	3.183202153424102
156 Port Road Albertson SA	92acbb24ffe3dbb44bb720cb85246ce547ec16fc	-34.94219340452888	138.61322054659422	AUS	South Australia	5063	40107102409	Unley C	8.073366747504279	-34.942192404528875	138.61322254658796	AUS	South Australia	5063	40107102409	Unley C	8.07339740816295
156 Port Road Albertson SA	34c168ff3657bd80e69033fa3d65b264d99263be	-34.86389687543985	138.49340408525592	AUS	South Australia	5021	40401109626	Charles Sturt C	1.1648442085581003	-34.86389487543985	138.49340508526078	AUS	South Australia	5021	40401109626	Charles Sturt C	1.1647513413156605
156 Port Road Albertson SA	0d3c170158286a9c6283406c0b2d3f913c891bc8	-34.73378513981308	138.65677200638876	AUS	South Australia	5112	40202103014	Playford C	11.910836369298526	-34.73376813981308	138.65677900642498	AUS	South Australia	5112	40202103014	Playford C	11.9119659813939
156 Port Road Albertson SA	443452cfb303c6699f0595e887f6a3bd7c0a3afd	-34.98634011237305	138.5819742579961	AUS	South Australia	5039	40303106834	Mitcham C	9.620546762052227	-34.98634611237305	138.58199025798442	AUS	South Australia	5039	40303106834	Mitcham C	9.621294345377363
156 Port Road Albertson SA	926b09e9bd5d60fa019b4c1acfdeffbe9b366ade	-34.8593157749305	138.52257029331494	AUS	South Australia	5013	40402110126	Port Adelaide Enfield C	0.5362535145337224	-34.8593207749305	138.52256929330804	AUS	South Australia	5013	40402110126	Port Adelaide Enfield C	0.5362007651016176
156 Port Road Albertson SA	79961abdc2f1b60b2234ffc6889ed6cf86210f6c	-34.86780636725805	138.509682243955	AUS	South Australia	5014	40401109401	Charles Sturt C	0.6246710141829002	-34.867841367258045	138.5098242438551	AUS	South Australia	5014	40401109401	Charles Sturt C	0.6245078810980901
156 Port Road Albertson SA	2890d656e3e861e82a257beb1cc777d9880f9091	-34.89036716453879	138.53060246865653	AUS	South Australia	5011	40401109012	Charles Sturt C	2.3713389026016096	-34.890371164538784	138.53059246866133	AUS	South Australia	5011	40401109012	Charles Sturt C	2.3713529148793135
156 Port Road Albertson SA	6d53705c8d49a02fe85bf643e20b2d8dbd541388	-34.862103363549075	138.50154627140424	AUS	South Australia	5021	40401109614	Charles Sturt C	0.6865037620981799	-34.87388736354907	138.54990324951564	AUS	South Australia	5009	40401109701	Charles Sturt C	2.3206633082993267
156 Port Road Albertson SA	e06f79e964d4af3bd195f66bcafb713e46928ead	-34.85957220826969	138.51885893212392	AUS	South Australia	5014	40402110117	Port Adelaide Enfield C	0.32643582152475614	-34.85956020826969	138.51885993211548	AUS	South Australia	5014	40402110117	Port Adelaide Enfield C	0.3264329929343271
156 Port Road Albertson SA	1d2ebed9b26f34011e2089cebe96711c5f298b83	-34.8033707047663	138.4970757157521	AUS	South Australia	5017	40402110030	Port Adelaide Enfield C	3.9696744728148663	-34.803369704766304	138.49707771575638	AUS	South Australia	5017	40402110030	Port Adelaide Enfield C	3.9697157366008593
156 Port Road Albertson SA	79abb5bcdfacaa0dded40a3d1aad65743778fa81	-34.85505621380678	138.5067743579663	AUS	South Australia	5015	40402110116	Port Adelaide Enfield C	0.46165334859571366	-34.85504921380678	138.50678235796298	AUS	South Australia	5015	40402110116	Port Adelaide Enfield C	0.46160206487230154
156 Port Road Albertson SA	e20529abb6119132750ce9d3bd9b90da8c173b8e	-34.898325670219066	138.57294529353652	AUS	South Australia	5007	40401109320	Charles Sturt C	4.340197779066753	-34.89832467021906	138.57292829353662	AUS	South Australia	5007	40401109320	Charles Sturt C	4.33940022683171
156 Port Road Albertson SA	65003b89915a5621f0e304ab29c7f32758699980	-34.81328657534869	138.49199487258463	AUS	South Australia	5016	40402110010	Port Adelaide Enfield C	3.3966690216956383	-34.81330557534869	138.49197087262817	AUS	South Australia	5016	40402110010	Port Adelaide Enfield C	3.39592105276368
156 Port Road Albertson SA	423999ef4b1fc4dfd0d6f988af9bec9e0811e964	-34.739475871364235	138.67359356485613	AUS	South Australia	5112	40202103006	Playford C	12.316328059734621	-34.73947787136424	138.67359956484978	AUS	South Australia	5112	40202103006	Playford C	12.316487149655416
156 Port Road Albertson SA	3a8157ff896a31cd20f5c2e3b27de3576fec1e09	-34.67667947345501	138.6945224644055	AUS	South Australia	5115	40202103407	Playford C	16.299816540413502	-34.67668147345501	138.69451846441385	AUS	South Australia	5115	40202103407	Playford C	16.299565565725594
156 Port Road Albertson SA	5d18f7bfc8827ab1ed6aeb58279c8e2adcd0162d	-34.84661469592412	138.5072624627333	AUS	South Australia	5015	40402110127	Port Adelaide Enfield C	0.9337463357949622	-34.84660369592412	138.50725346276093	AUS	South Australia	5015	40402110127	Port Adelaide Enfield C	0.9346393220914899
156 Port Road Albertson SA	5cca8af30078e26536af44fa104c00b9b1428405	-26.17862599514162	152.67902047808943	AUS	Queensland	4570	31903151219	Gympie R	1034.0866236326299	-26.17861899514162	152.67906247808003	AUS	Queensland	4570	31903151219	Gympie R	1034.0889570922739
156 Port Road Albertson SA	293a008b1e868adda0ff228091e07f0414e013fc	-34.92934703332946	138.5420081514772	AUS	South Australia	5032	40403110602	West Torrens C	5.119553518291213	-34.929348033329454	138.54200715147684	AUS	South Australia	5032	40403110602	West Torrens C	5.119600885904474
156 Port Road Albertson SA	e6912d5accbe9bd69f439d409e669fb67c76e498	-34.8889589147557	138.50442074643382	AUS	South Australia	5022	40401109502	Charles Sturt C	2.1149626785429128	-34.8808789147557	138.49254270192046	AUS	South Australia	5021	40401109605	Charles Sturt C	1.8991895938567396
156 Port Road Albertson SA	5b471223ae24a377d027364893e729a86e496c52	-34.91378950032812	138.52496623741504	AUS	South Australia	5025	40401109103	Charles Sturt C	3.8334084679870575	-34.91380950032812	138.52497823738463	AUS	South Australia	5025	40401109103	Charles Sturt C	3.8348898263790656
156 Port Road Albertson SA	cc0339f77a56b9d6e407dae2e73c168dc6c56b69	-34.860843407588725	138.51506374504064	AUS	South Australia	5014	40402110117	Port Adelaide Enfield C	0.15690201963289546	-34.86087240758872	138.5150607450568	AUS	South Australia	5014	40402110117	Port Adelaide Enfield C	0.1582182999984136
156 Port Road Albertson SA	f237bf6abd94ac2cd21204a1a4b3e5ca8d9cbdc7	-34.859472668310055	138.4799707087485	AUS	South Australia	5019	40401109618	Charles Sturt C	1.8817485038602313	-34.863536668310054	138.50840672785654	AUS	South Australia	5014	40401109410	Charles Sturt C	0.40058797081310793
156 Port Road Albertson SA	4b7f532251389d03b8e199e14fbf28774c15aea1	-34.965391949648314	138.52685331625452	AUS	South Australia	5045	40403110707	West Torrens C	7.384612383213241	-34.96538094964831	138.5268563162581	AUS	South Australia	5045	40403110707	West Torrens C	7.3838737048219505
156 Port Road Albertson SA	7546ba84e1212ecf55fb8abbe6b8ab253ee37e61	-34.87671077727907	138.60456149900898	AUS	South Australia	5083	40203103639	Port Adelaide Enfield C	5.328416054412667								
156 Port Road Albertson SA	40e92e75096aa0944aa0fa419ea722bba54d4cd4	-34.469367131277195	138.68299266048655	AUS	South Australia	5400	40501111109	Light RegC	28.64640377621966	-34.83964713127719	138.57729335003074	AUS	South Australia	5013	40402110202	Port Adelaide Enfield C	3.8863161120023535
