Location	Bucket	Type	Visitor Count	Percentage
OTR Seaton	Hindmarsh - Brompton	Top CEL Admin	17	1.30%
OTR Seaton	Sheidow Park - Trott Park	Top CEL Admin	15	1.15%
OTR Seaton	Fulham	Top CEL Admin	14	1.07%
OTR Seaton	Salisbury North	Top CEL Admin	13	1.00%
OTR Seaton	Seaton - Grange	Top CDL Admin	179	13.95%
OTR Seaton	Henley Beach	Top CDL Admin	89	6.94%
OTR Seaton	Flinders Park	Top CDL Admin	73	5.69%
OTR Seaton	The Parks	Top CDL Admin	40	3.12%
OTR Seaton	Port Adelaide	Top CDL Admin	39	3.04%
OTR Seaton	Adelaide	Top CDL Admin	38	2.96%
OTR Seaton	Beverley	Top CDL Admin	35	2.73%
OTR Seaton	Royal Park - Hendon - Albert Park	Top CDL Admin	33	2.57%
OTR Seaton	West Lakes	Top CDL Admin	33	2.57%
OTR Seaton	Woodville - Cheltenham	Top CDL Admin	31	2.42%
OTR Seaton	North Haven	Top CDL Admin	29	2.26%
OTR Seaton	Plympton	Top CDL Admin	29	2.26%
OTR Seaton	Lockleys	Top CDL Admin	26	2.03%
OTR Seaton	Enfield - Blair Athol	Top CDL Admin	23	1.79%
OTR Seaton	Richmond (SA)	Top CDL Admin	21	1.64%
OTR Seaton	Hindmarsh - Brompton	Top CDL Admin	20	1.56%
OTR Seaton	Largs Bay - Semaphore	Top CDL Admin	20	1.56%
OTR Seaton	Glenelg (SA)	Top CDL Admin	16	1.25%
OTR Seaton	Pooraka - Cavan	Top CDL Admin	16	1.25%
OTR Seaton	Sheidow Park - Trott Park	Top CDL Admin	13	1.01%
OTR Seaton	Charles Sturt C	Top CEL Municipality	556	42.67%
OTR Seaton	Port Adelaide Enfield C	Top CEL Municipality	132	10.13%
OTR Seaton	Onkaparinga C	Top CEL Municipality	100	7.67%
OTR Seaton	West Torrens C	Top CEL Municipality	90	6.91%
OTR Seaton	Salisbury C	Top CEL Municipality	73	5.60%
OTR Seaton	Marion C	Top CEL Municipality	58	4.45%
