Location	Bucket	Type	Visitor Count	Percentage
OTR Seaton	40401109512	Top CDL Census Block Group	6	0.47%
OTR Seaton	Charles Sturt C	Top CEL Metro	556	42.67%
OTR Seaton	Port Adelaide Enfield C	Top CEL Metro	132	10.13%
OTR Seaton	Onkaparinga C	Top CEL Metro	100	7.67%
OTR Seaton	West Torrens C	Top CEL Metro	90	6.91%
OTR Seaton	Salisbury C	Top CEL Metro	73	5.60%
OTR Seaton	Marion C	Top CEL Metro	58	4.45%
OTR Seaton	Playford C	Top CEL Metro	34	2.61%
OTR Seaton	Tea Tree Gully C	Top CEL Metro	29	2.23%
OTR Seaton	Holdfast Bay C	Top CEL Metro	27	2.07%
OTR Seaton	Mitcham C	Top CEL Metro	20	1.53%
OTR Seaton	Unley C	Top CEL Metro	16	1.23%
OTR Seaton	Campbelltown C SA	Top CEL Metro	15	1.15%
OTR Seaton	Burnside C	Top CEL Metro	10	0.77%
OTR Seaton	Barossa DC	Top CEL Metro	9	0.69%
OTR Seaton	Mount Barker DC	Top CEL Metro	9	0.69%
OTR Seaton	Prospect C	Top CEL Metro	8	0.61%
OTR Seaton	Mallala DC	Top CEL Metro	7	0.54%
OTR Seaton	Adelaide C	Top CEL Metro	6	0.46%
OTR Seaton	Adelaide Hills DC	Top CEL Metro	6	0.46%
OTR Seaton	Gawler T	Top CEL Metro	5	0.38%
OTR Seaton	Charles Sturt C	Top CDL Metro	500	38.97%
OTR Seaton	Port Adelaide Enfield C	Top CDL Metro	164	12.78%
OTR Seaton	West Torrens C	Top CDL Metro	93	7.25%
OTR Seaton	Onkaparinga C	Top CDL Metro	80	6.24%
OTR Seaton	Salisbury C	Top CDL Metro	77	6.00%
OTR Seaton	Marion C	Top CDL Metro	48	3.74%
OTR Seaton	Adelaide C	Top CDL Metro	39	3.04%
OTR Seaton	Playford C	Top CDL Metro	36	2.81%
OTR Seaton	Mitcham C	Top CDL Metro	26	2.03%
OTR Seaton	Holdfast Bay C	Top CDL Metro	23	1.79%
OTR Seaton	Tea Tree Gully C	Top CDL Metro	22	1.71%
OTR Seaton	Unley C	Top CDL Metro	21	1.64%
OTR Seaton	Burnside C	Top CDL Metro	13	1.01%
OTR Seaton	Campbelltown C SA	Top CDL Metro	13	1.01%
OTR Seaton	Norwood Payneham St Peters C	Top CDL Metro	11	0.86%
OTR Seaton	Barossa DC	Top CDL Metro	8	0.62%
OTR Seaton	Prospect C	Top CDL Metro	8	0.62%
OTR Seaton	Adelaide Hills DC	Top CDL Metro	7	0.55%
OTR Seaton	Mount Barker DC	Top CDL Metro	7	0.55%
OTR Seaton	Mallala DC	Top CDL Metro	6	0.47%
OTR Seaton	South Australia	Top CEL State	1260	96.70%
OTR Seaton	New South Wales	Top CEL State	11	0.84%
OTR Seaton	Victoria	Top CEL State	10	0.77%
OTR Seaton	Queensland	Top CEL State	6	0.46%
OTR Seaton	Western Australia	Top CEL State	6	0.46%
OTR Seaton	Northern Territory	Top CEL State	2	0.15%
OTR Seaton	FL	Top CEL State	1	0.08%
OTR Seaton	MD	Top CEL State	1	0.08%
OTR Seaton	Tasmania	Top CEL State	1	0.08%
OTR Seaton	WA	Top CEL State	1	0.08%
OTR Seaton	South Australia	Top CDL State	1245	97.04%
OTR Seaton	Victoria	Top CDL State	10	0.78%
OTR Seaton	New South Wales	Top CDL State	9	0.70%
OTR Seaton	Queensland	Top CDL State	7	0.55%
OTR Seaton	Western Australia	Top CDL State	4	0.31%
OTR Seaton	Northern Territory	Top CDL State	2	0.16%
OTR Seaton	FL	Top CDL State	1	0.08%
OTR Seaton	MD	Top CDL State	1	0.08%
OTR Seaton	Tasmania	Top CDL State	1	0.08%
OTR Seaton	WA	Top CDL State	1	0.08%
OTR Seaton	AUS	Top CEL Country	1296	99.46%
OTR Seaton	USA	Top CEL Country	3	0.23%
OTR Seaton	ARE	Top CEL Country	1	0.08%
OTR Seaton	BRA	Top CEL Country	1	0.08%
OTR Seaton	PHL	Top CEL Country	1	0.08%
OTR Seaton	AUS	Top CDL Country	1278	99.61%
OTR Seaton	USA	Top CDL Country	3	0.23%
OTR Seaton	BRA	Top CDL Country	1	0.08%
OTR Seaton	PHL	Top CDL Country	1	0.08%
