Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
OTR Prospect	fb8cf4374e21f0efe31f93e36e50f1447e44fca1	-34.948341832994544	138.55151309491026	AUS	South Australia	5037	40403110752	West Torrens C	4.645113208212049	-34.948335832994545	138.55146309491235	AUS	South Australia	5037	40403110752	West Torrens C	4.646229920884027
OTR Prospect	95367c13b4b11218e8d515fe133ff71076d26988	-34.674774581221435	138.89529655356537	AUS	South Australia	5351	40501111214	Barossa DC	22.727835726344548	-34.76520158122144	138.66425174238017	AUS	South Australia	5109	40204104728	Salisbury C	9.567831479547454
OTR Prospect	eca35882880c5f444d0f176d68815e8ab8f9cd02	-34.89420252341723	138.52638219637444	AUS	South Australia	5023	40401109126	Charles Sturt C	3.842411689270223	-34.89424452341722	138.5264061965678	AUS	South Australia	5023	40401109126	Charles Sturt C	3.841223979612734
OTR Prospect	0327f813161f1ae91b6f7e7c25a2292565646ab6	-34.86425304987241	138.61604890691893	AUS	South Australia	5085	40203103632	Port Adelaide Enfield C	2.229520560598483	-34.86425604987241	138.6160439069008	AUS	South Australia	5085	40203103632	Port Adelaide Enfield C	2.2291895288839694
OTR Prospect	84cfeceeea596981d9a09c975d3041658e667908	-34.87536954481844	138.59451270597071	AUS	South Australia	5082	40106102109	Prospect C	1.0763967261014833	-34.87537254481844	138.59450270597097	AUS	South Australia	5082	40106102109	Prospect C	1.0761737762502093
OTR Prospect	60d90b96212e01edcb64fcf8184636618130587e	-34.88694983209231	138.59538722228066	AUS	South Australia	5082	40106102119	Prospect C	0.2861843460851597	-34.886945832092316	138.59537922228444	AUS	South Australia	5082	40106102119	Prospect C	0.2863248253985686
OTR Prospect	ed9c63dc9e89867e47d2b435063728bdcbaea9e5	-34.94791646670352	138.6366137154536	AUS	South Australia	5064	40103101205	Burnside C	4.624388628099375	-34.94791846670351	138.63660171545774	AUS	South Australia	5064	40103101205	Burnside C	4.624150782482661
OTR Prospect	294f3022bc8b88fe2f51d54627bea41903fead7a	-34.84990941805357	138.606473431534	AUS	South Australia	5085	40203103625	Port Adelaide Enfield C	2.924210346743628	-34.849904418053576	138.60650543151434	AUS	South Australia	5085	40203103625	Port Adelaide Enfield C	2.9249863832514786
OTR Prospect	d7260114734b22f041734d830388925efb22da84	-37.71596895525875	145.08032189154858	AUS	Victoria	3087	20901120411	Banyule C	410.8570675128432	-34.86850195525875	138.5987138954365	AUS	South Australia	5084	40203103615	Port Adelaide Enfield C	1.5740246774057114
OTR Prospect	a40d2bf530bab9a33ee3244d3b65fb0adfca2750	-34.88384577213888	138.65976973703616	AUS	South Australia	5074	40104101516	Campbelltown C SA	3.7643296356000775	-34.88383177213888	138.65977873703895	AUS	South Australia	5074	40104101516	Campbelltown C SA	3.764962343176656
OTR Prospect	a969e6de0a682b521750ef8e5cbe695de11bee70	-34.88412288545452	138.67679279843713	AUS	South Australia	5074	40104101531	Campbelltown C SA	4.721712417470574	-34.923827885454514	138.64281181623335	AUS	South Australia	5068	40105101720	Norwood Payneham St Peters C	3.5846693416485027
OTR Prospect	51845297d792bf5e63c7d2179ade40d606da82f0	-34.86163751982017	138.59617833715433	AUS	South Australia	5084	40203103612	Port Adelaide Enfield C	2.029646451676891	-34.86163951982017	138.5961783371545	AUS	South Australia	5084	40203103612	Port Adelaide Enfield C	2.0295083695568317
OTR Prospect	f9dc5de8546056ef4f070e0bb73f416685ebd766	-34.89973002230736	138.62769810063253	AUS	South Australia	5070	40105101916	Norwood Payneham St Peters C	2.007077993110171	-34.93793902230736	138.62837410021373	AUS	South Australia	5065	40103101322	Burnside C	3.791998634928393
OTR Prospect	e630959a7573ec55a0d4d09ee02895fcbf84eb6c	-34.92792179823974	138.53872054759535	AUS	South Australia	5032	40403110604	West Torrens C	4.046910592015066	-34.92791579823974	138.53872054761675	AUS	South Australia	5032	40403110604	West Torrens C	4.046648249212878
OTR Prospect	6127c7d1488a99fab005368595febff0d045ba7f	-34.92265944583499	138.50907276450351	AUS	South Australia	5024	40403110503	West Torrens C	5.293522344767939	-34.90254944583499	138.59398387674113	AUS	South Australia	5006	40101100221	Adelaide C	0.8040669593099954
OTR Prospect	02b33db1c8d04075563dbbc1ccb26158ac04fca0	-34.868850982146846	138.54419712360786	AUS	South Australia	5012	40401109723	Charles Sturt C	3.2115914637151	-34.868856982146845	138.54422512361649	AUS	South Australia	5012	40401109723	Charles Sturt C	3.2099962903192596
OTR Prospect	4f2b62f178abcc1628675302fc84d3205d41d52a	-34.89474612351285	138.64110509495907	AUS	South Australia	5070	40105101914	Norwood Payneham St Peters C	2.686184302588831	-34.89472912351285	138.64110709496404	AUS	South Australia	5070	40105101914	Norwood Payneham St Peters C	2.686182056007761
OTR Prospect	6f7e46aa13ab75d47c8c4f92ea798a4de38d4367	-34.89051043783566	138.58541982210605	AUS	South Australia	5082	40106102126	Prospect C	0.4870369771981095	-34.89067843783565	138.58559182132865	AUS	South Australia	5082	40106102126	Prospect C	0.47673793520106655
OTR Prospect	98668046a7f9ca5940493cf70e7d45e2db1b21b1	-34.95449770823621	138.61599908581405	AUS	South Australia	5061	40107102434	Unley C	4.571112084594275	-34.954490708236214	138.61594408582147	AUS	South Australia	5061	40107102434	Unley C	4.569795375841836
OTR Prospect	a00a5a2e301891d1fa45143ae7edee5ab10f70b6	-34.89661567018138	138.59770681674897	AUS	South Australia	5082	40106102117	Prospect C	0.44657509023545994	-34.92755067018138	138.59863881743368	AUS	South Australia	5000	40101100147	Adelaide C	2.547112370563037
OTR Prospect	c3ae5dc73e9d67d28ada20c1537d05582386d5d2	-35.066437628723364	138.5268957347153	AUS	South Australia	5158	40302105925	Marion C	12.721921562530449	-35.06643862872337	138.5268917347206	AUS	South Australia	5158	40302105925	Marion C	12.722055327438742
OTR Prospect	3a53612934437e4fb6486e6b0f72946f7c965793	-34.886007197915646	138.5476780629959	AUS	South Australia	5011	40401109732	Charles Sturt C	2.6495425450978076	-34.88601119791565	138.54765906299255	AUS	South Australia	5011	40401109732	Charles Sturt C	2.650576099801588
OTR Prospect	c2c05b05da308327870f9e6c19419dfe15da997d	-35.033226124925726	138.74106952832327	AUS	South Australia	5153	40102100420	Adelaide Hills DC	12.899692821657545	-35.033232124925725	138.74109152829476	AUS	South Australia	5153	40102100420	Adelaide Hills DC	12.90081539558334
OTR Prospect	51cc7a4e5b1271dcffaf76918f54022f97744722	-34.89109989082073	138.59622343300072	AUS	South Australia	5082	40106102119	Prospect C	0.12734671244467483	-34.89109989082073	138.5962364330007	AUS	South Australia	5082	40106102119	Prospect C	0.1280809757142689
OTR Prospect	19823bb52984dff90374e0b5904883a2e5beba22	-34.91359976746534	138.66991463460383	AUS	South Australia	5072	40103101139	Burnside C	4.58385588203627	-34.913564767465346	138.669910634708	AUS	South Australia	5072	40103101139	Burnside C	4.582815689719466
OTR Prospect	e5d5e8a5ea00e6e8b3667d1c67be23ec15b67171	-35.13783657699563	138.51022075134966	AUS	South Australia	5163	40304107902	Onkaparinga C	17.726094547683473	-35.137823576995636	138.5102267513486	AUS	South Australia	5163	40304107902	Onkaparinga C	17.72513725432466
OTR Prospect	66c16fb4b551556fa1d8910c9b29e32374e6b44a	-34.8238096958329	138.63134474775111	AUS	South Australia	5095	40204117211	Salisbury C	5.10369960088438	-34.8238116958329	138.63134374775157	AUS	South Australia	5095	40204117211	Salisbury C	5.103550171657521
OTR Prospect	4313e13c97924166a37092f001a6774328d0c3a5	-35.134375893369835	138.5406036498995	AUS	South Australia	5162	40304108427	Onkaparinga C	17.10910818914675	-35.13439089336983	138.54040064983073	AUS	South Australia	5162	40304108427	Onkaparinga C	17.112165945412013
OTR Prospect	3ab3c0072c64a5ecaa123639a762200a38dc3c69	-34.65093018031245	138.67210142209208	AUS	South Australia	5115	40202103201	Playford C	17.183686384059882	-34.650940180312446	138.67210942208848	AUS	South Australia	5115	40202103201	Playford C	17.1831354942129
OTR Prospect	18c12f725cae92d257e62cb9dbe8a9a683c69b5c	-34.880489034644064	138.61443812959934	AUS	South Australia	5083	40106102004	Prospect C	1.366514314759097	-34.92794203464406	138.60911290540042	AUS	South Australia	5000	40101100142	Adelaide C	2.700384999624942
OTR Prospect	5fccd3cf96516460332c95a0978213869d9bd25f	-34.93409540631817	138.65198392228356	AUS	South Australia	5065	40103101301	Burnside C	4.442774818928312	-34.83235640631817	138.6034110139325	AUS	South Australia	5095	40204117207	Salisbury C	4.086378289197367
OTR Prospect	e11a0b3746112fcb5f843ea84bb6c87353bbb2d5	-34.833270943290344	138.63946148444813	AUS	South Australia	5098	40204104006	Salisbury C	4.750244015275916	-34.92949894329035	138.59917236317864	AUS	South Australia	5000	40101100147	Adelaide C	2.684333496424795
OTR Prospect	bb4e106ae56beef0683e9b409d92fe0654b85394	-35.03410640214998	138.62449109624268	AUS	South Australia	5051	40304107610	Mitcham C	10.05375895051857	-35.03413840214998	138.62448509610604	AUS	South Australia	5051	40304107610	Mitcham C	10.055880903409523
OTR Prospect	c883862c397905c1d4b2a935cc5c1adfa7b1cbed	-34.982413918709376	138.52607917055295	AUS	South Australia	5045	40301105740	Holdfast Bay C	7.4079001903489745	-34.98249391870938	138.52611517056286	AUS	South Australia	5045	40301105740	Holdfast Bay C	7.411566724503832
OTR Prospect	bba676a1ceae0cb8c352c8a8b844c26c02dae810	-34.837432409412855	138.58835842905825	AUS	South Australia	5094	40203103601	Port Adelaide Enfield C	3.7139000415394072	-34.837441409412854	138.58836242905272	AUS	South Australia	5094	40203103601	Port Adelaide Enfield C	3.713260282141742
OTR Prospect	9053f10e9053d6fdf5762bc0b3eb8364b66bf441	-34.81070031966294	138.64881154344226	AUS	South Australia	5096	40204104102	Salisbury C	6.362232808838795	-34.81068931966294	138.64879154343538	AUS	South Australia	5096	40204104102	Salisbury C	6.362341396131786
OTR Prospect	0914a024a9a0afa48bdf0e0358d36c5acd81047f	-34.78037108673549	138.603865841183	AUS	South Australia	5107	40204104340	Salisbury C	7.667630895008527	-34.780204086735495	138.6035968410922	AUS	South Australia	5107	40204104340	Salisbury C	7.678051429983783
OTR Prospect	e1f12a7a226bdbd71c5fadbcc318448c73f5b785	-34.88055163852612	138.5862997194907	AUS	South Australia	5082	40106102116	Prospect C	0.8397700361939545	-34.880364638526125	138.58647071909772	AUS	South Australia	5082	40106102116	Prospect C	0.8459147602335574
OTR Prospect	1a2e78dcee8495ebb02a6c97225ec39f1351ef62	-34.88190923654353	138.59666610212057	AUS	South Australia	5082	40106102114	Prospect C	0.6418630880680745	-34.88191123654353	138.5966641021249	AUS	South Australia	5082	40106102114	Prospect C	0.641701825726361
OTR Prospect	7014d161b3ea0da358cfc9e398ec86582b5c23d0	-34.92504281651535	138.65435265534472	AUS	South Australia	5068	40103101132	Burnside C	4.158604120142999	-34.66612981651535	138.68448081931	AUS	South Australia	5115	40202103230	Playford C	16.377157324739255
OTR Prospect	827720abe0dcf1a11fdabc4e1230898b4f06390c	-34.881193810533986	138.5981122215817	AUS	South Australia	5082	40106102115	Prospect C	0.712614754040046	-34.84425481053398	138.67180435753963	AUS	South Australia	5092	40205105227	Tea Tree Gully C	5.470335101201014
OTR Prospect	4f00c5883dfc4cc4bfe2bee47d3eb113be9c61c6	-34.66410552266949	138.6881803987773	AUS	South Australia	5115	40202103230	Playford C	16.576835897679945	-34.66410652266949	138.68816139877495	AUS	South Australia	5115	40202103230	Playford C	16.576421962731548
OTR Prospect	267075639ab91ae67a5a884b896ea428f10a8dbf	-34.83946705928196	138.67232309186136	AUS	South Australia	5093	40203103728	Tea Tree Gully C	5.695127195710548	-34.83943105928196	138.6723240919081	AUS	South Australia	5093	40203103728	Tea Tree Gully C	5.696728892999079
OTR Prospect	4b10e755bbd85e622adf16a404a79f02cc4cfce3	-34.72969418920146	138.6698944849773	AUS	South Australia	5112	40202103005	Playford C	11.956616713152862	-34.72968918920146	138.6698804849717	AUS	South Australia	5112	40202103005	Playford C	11.956652720965424
OTR Prospect	650de3806af8680e698cd463a015582c3a8c8082	-34.891809611386336	138.5929488215576	AUS	South Australia	5082	40106102122	Prospect C	0.08501081993062698	-34.891809611386336	138.59295282155762	AUS	South Australia	5082	40106102122	Prospect C	0.08485341888410601
OTR Prospect	05ba0b0ab6f9851025e2c938298639b5ba2bbefb	-34.88707620281513	138.57240454480598	AUS	South Australia	5008	40401109309	Charles Sturt C	1.2532675670201356	-34.88707220281513	138.57240254481806	AUS	South Australia	5008	40401109309	Charles Sturt C	1.2534372810395067
OTR Prospect	82cca19f80972434eaece0ad692a5434c79f9ac3	-34.97518271859939	138.581834295807	AUS	South Australia	5039	40303106824	Mitcham C	5.868779625626499	-34.97523971859939	138.58181329578213	AUS	South Australia	5039	40303106824	Mitcham C	5.872834948570958
OTR Prospect	adfd3b74c770594a89f8907e5f2a6b8836280ed5	-34.78651583201138	138.65647595642258	AUS	South Australia	5109	40204104719	Salisbury C	8.046323874634897	-34.786522832011386	138.6564979564164	AUS	South Australia	5109	40204104719	Salisbury C	8.04643999807365
OTR Prospect	8e47a2642750898e5ed5bd790a146a63625ca27d	-34.87723262346393	138.665025816646	AUS	South Australia	5074	40104101544	Campbelltown C SA	4.1405106612769025	-34.87722962346393	138.66502681665415	AUS	South Australia	5074	40104101544	Campbelltown C SA	4.140613441855873
OTR Prospect	ee42e7bd40755d310a8d70d69efef82ab79c566f	-34.89535260720064	138.63550641850156	AUS	South Australia	5070	40105101921	Norwood Payneham St Peters C	2.37532342580213	-34.89535360720065	138.63550741849772	AUS	South Australia	5070	40105101921	Norwood Payneham St Peters C	2.3753885922021967
OTR Prospect	838f49d8522eab0d9d95e82f59f3626ea93ed806	-35.07944241272305	138.56248251350647	AUS	South Australia	5159	40304108012	Onkaparinga C	13.161557998154143	-35.07945541272304	138.56249251347532	AUS	South Australia	5159	40304108012	Onkaparinga C	13.162372021401767
OTR Prospect	82718fcd4a407fad5e434d82f6394c6a0583b68a	-34.91001039130413	138.63148826839262	AUS	South Australia	5069	40105101923	Norwood Payneham St Peters C	2.5036668557412645	-34.90847639130413	138.5662792682008	AUS	South Australia	5007	40401109303	Charles Sturt C	1.986217260190838
OTR Prospect	ac2516a2c991d209e0b01445f3137db818739790									-34.87607884355914	138.5976583361631	AUS	South Australia	5082	40106102110	Prospect C	1.0478170731406022
OTR Prospect	e00e8ba1f978cd1b8220a53900c01856c8fd096e	-34.89153513611768	138.5917660195398	AUS	South Australia	5082	40106102122	Prospect C	0.13299956202502317	-34.92675713611768	138.5942979822171	AUS	South Australia	5000	40101100147	Adelaide C	2.478592333355903
OTR Prospect	fd8b65235ab8546f40ee497d303ff34382ce0c41	-34.7198531101283	138.68212123952455	AUS	South Australia	5112	40202103122	Playford C	12.84831799218742	-34.8475721101283	138.55051899352182	AUS	South Australia	5013	40402110250	Port Adelaide Enfield C	3.883120864744459
OTR Prospect	52d55339aeaa590120597025210846d74f9694cb	-34.88159334977056	138.59890751940992	AUS	South Australia	5082	40106102115	Prospect C	0.703227115090256	-34.88157134977056	138.59873251931876	AUS	South Australia	5082	40106102115	Prospect C	0.7007508198061997
OTR Prospect	5b884bf1922f1372d5d0c6d1c4b75255b9b9354d	-34.80219905066871	138.6193572680743	AUS	South Australia	5095	40204117117	Salisbury C	6.303935065429114	-34.92590205066871	138.60044427299366	AUS	South Australia	5000	40101100141	Adelaide C	2.446936281156134
OTR Prospect	14b3a8d198704e592b1c02ae5d82e3786a6ce123	-34.864042959093105	138.58713691219614	AUS	South Australia	5084	40203103619	Port Adelaide Enfield C	1.899674203808584	-34.8639909590931	138.58711391200842	AUS	South Australia	5084	40203103619	Port Adelaide Enfield C	1.9034621781344427
OTR Prospect	41da00ba5e953ae973948be6931c9093dd8bbf0e	-34.85732024219114	138.55412658092752	AUS	South Australia	5012	40402110245	Port Adelaide Enfield C	3.2435156228969984	-34.85726624219114	138.55417458098887	AUS	South Australia	5012	40402110245	Port Adelaide Enfield C	3.2442964386865056
OTR Prospect	6bd3d4abbd3075d6899833c7ee99f6c885b96720	-34.85900557656585	138.63372924929988	AUS	South Australia	5085	40203103752	Port Adelaide Enfield C	3.156038470930914	-34.85900157656585	138.63372224930367	AUS	South Australia	5085	40203103752	Port Adelaide Enfield C	3.1559482607797804
OTR Prospect	0361e3af8e19f2d3b98500452f16d54f4c77334a	-34.68016326333141	138.70157949555374	AUS	South Australia	5114	40202102852	Playford C	15.807983019913781	-34.68015426333141	138.70158149558728	AUS	South Australia	5114	40202102852	Playford C	15.808601200378037
OTR Prospect	27301b6db374b9f47f83e775115c0fb7ac107964	-33.83103782558641	138.618757090279	AUS	South Australia	5453	40502111604	Clare and Gilbert Valleys DC	73.32680725510657	-33.831032825586405	138.61874009028634	AUS	South Australia	5453	40502111604	Clare and Gilbert Valleys DC	73.3271343309113
OTR Prospect	846a6081849be8f24c0c8ea75bbb320b4efbf424	-34.94401433568275	138.6313079558649	AUS	South Australia	5065	40103101336	Burnside C	4.238574451327563	-34.870210335682756	138.57057132876025	AUS	South Australia	5010	40402110219	Port Adelaide Enfield C	1.954178222827537
OTR Prospect	26a87d7363b67a0d19b1e191e8b4d72c7df3fea6	-34.964980981297586	138.60578934245805	AUS	South Australia	5061	40107102303	Unley C	5.166029496050941	-34.96497198129759	138.6057973424554	AUS	South Australia	5061	40107102303	Unley C	5.165471007884239
OTR Prospect	e9b23c0046adabaf93998450aa687bfbd649d0e5	-34.98619930133622	138.56605248347824	AUS	South Australia	5039	40302105832	Marion C	6.777904185153971	-34.98618830133622	138.56614048348072	AUS	South Australia	5039	40302105832	Marion C	6.775999783883452
OTR Prospect	797e0b7a04f4d4509d6c56047865f70559986fba	-34.63637426823647	138.64990291575216	AUS	South Australia	5117	40202103209	Playford C	17.891836426581232	-34.63638726823647	138.6498879157368	AUS	South Australia	5117	40202103209	Playford C	17.890800102779032
OTR Prospect	8c53ee243919501a63723573e9e6a15b17f040e7	-34.94799566267821	138.55153178401136	AUS	South Australia	5037	40403110752	West Torrens C	4.624107655939154	-34.94799366267821	138.5514987840119	AUS	South Australia	5037	40403110752	West Torrens C	4.6249645575058596
OTR Prospect	d81c84482cbb3e54c77f6379b2081a1e2547ff92	-35.087017821601584	138.56707467170068	AUS	South Australia	5159	40304108021	Onkaparinga C	13.649360861758598	-35.08701382160158	138.5670776716985	AUS	South Australia	5159	40304108021	Onkaparinga C	13.649066919628064
OTR Prospect	7a9b654a0d522990757d2345d73ae482ce7766d3	-34.904225467733205	138.5794526198365	AUS	South Australia	5007	40401109318	Charles Sturt C	1.2355162271244255	-34.904371467733206	138.57940561986425	AUS	South Australia	5007	40401109318	Charles Sturt C	1.2448245310289472
OTR Prospect	bf3d2e680f61bd8f58673433e0212f55d871b638	-34.86586170996843	138.65217364653859	AUS	South Australia	5087	40203103812	Port Adelaide Enfield C	3.7291856539840906	-34.86585070996843	138.6520776465072	AUS	South Australia	5087	40203103812	Port Adelaide Enfield C	3.7247178438535156
