Location	Bucket	Type	Visitor Count	Percentage
OTR Prospect	The Parks	Top CDL Admin	69	4.74%
OTR Prospect	Hindmarsh - Brompton	Top CDL Admin	31	2.13%
OTR Prospect	Windsor Gardens	Top CDL Admin	30	2.06%
OTR Prospect	North Adelaide	Top CDL Admin	29	1.99%
OTR Prospect	Northgate - Oakden - Gilles Plains	Top CDL Admin	29	1.99%
OTR Prospect	Richmond (SA)	Top CDL Admin	29	1.99%
OTR Prospect	Unley - Parkside	Top CDL Admin	23	1.58%
OTR Prospect	Toorak Gardens	Top CDL Admin	22	1.51%
OTR Prospect	Paralowie	Top CDL Admin	21	1.44%
OTR Prospect	Woodville - Cheltenham	Top CDL Admin	21	1.44%
OTR Prospect	Flinders Park	Top CDL Admin	20	1.37%
OTR Prospect	Nailsworth - Broadview	Top CDL Admin	20	1.37%
OTR Prospect	Plympton	Top CDL Admin	20	1.37%
OTR Prospect	Paradise - Newton	Top CDL Admin	18	1.24%
OTR Prospect	Edwardstown	Top CDL Admin	17	1.17%
OTR Prospect	Norwood (SA)	Top CDL Admin	17	1.17%
OTR Prospect	Pooraka - Cavan	Top CDL Admin	17	1.17%
OTR Prospect	Prospect C	Top CEL Municipality	313	21.32%
OTR Prospect	Port Adelaide Enfield C	Top CEL Municipality	237	16.14%
OTR Prospect	Salisbury C	Top CEL Municipality	136	9.26%
OTR Prospect	Charles Sturt C	Top CEL Municipality	111	7.56%
OTR Prospect	West Torrens C	Top CEL Municipality	64	4.36%
OTR Prospect	Playford C	Top CEL Municipality	63	4.29%
OTR Prospect	Tea Tree Gully C	Top CEL Municipality	57	3.88%
OTR Prospect	Onkaparinga C	Top CEL Municipality	56	3.81%
OTR Prospect	Marion C	Top CEL Municipality	51	3.47%
OTR Prospect	Burnside C	Top CEL Municipality	44	3.00%
OTR Prospect	Adelaide C	Top CEL Municipality	42	2.86%
OTR Prospect	Mitcham C	Top CEL Municipality	40	2.72%
OTR Prospect	Campbelltown C SA	Top CEL Municipality	39	2.66%
OTR Prospect	Unley C	Top CEL Municipality	33	2.25%
OTR Prospect	Norwood Payneham St Peters C	Top CEL Municipality	30	2.04%
OTR Prospect	Adelaide Hills DC	Top CEL Municipality	20	1.36%
OTR Prospect	Walkerville M	Top CEL Municipality	18	1.23%
OTR Prospect	Gawler T	Top CEL Municipality	14	0.95%
OTR Prospect	Holdfast Bay C	Top CEL Municipality	13	0.89%
