hashed_device_id	common_evening_lat	common_evening_long	common_daytime_lat	common_daytime_long
eae759e40c79066a98132349e2fdb8f53a259ddf	-34.910140959435985	138.54933027768115	-34.910140959435985	138.54932227768114
e1b4c4241bb20c760b0cc459ff3aef6f9e26ef6d	-34.7054614234713	138.6842587419579	-34.706261423471304	138.68420874298042
9c1516c21fc30b4ece6e4a3dc794d106b091c0dc	-34.95138414216357	138.5677920313449	-34.951304142163565	138.56777803121895
32d50f7beb090d1501d3b39a5e8cd671b1c77c75	-34.82473801270158	138.6812587399445	-34.82474301270158	138.68126173995282
e1a325e9618d5bc882515cf5d312a62a3df5d53b	-34.95447303381416	138.57044403389048	-34.95446403381416	138.57045003389518
8c44a9004b6d22679d9df3a1aaf522aa03603a96	-34.95230416706037	138.5798095539273	-34.880130167060365	138.49701298059117
34d0ab102f566cc6150ebffd3f541b02d7ec8b83	-34.9773092459262	138.5682066088886	-34.9773002459262	138.56814960889196
c5dab9ce12f3eea5193e3be9b2b983c8b47fe676	-31.945298455182336	141.46772962932928	-31.944035455182334	141.47494063046145
a5f7e4ad6149f0cca33a9fd6f2e14f80a6731f38	-35.082562688146446	138.5084390782718	-35.08254268814645	138.50842807838038
f8d47168ff3ed81d3757d7fa3d529de571247a29	-34.891421526947894	138.58528078433153	-34.9217865269479	138.59797697510407
8591bd88eb089e8f864316ead73144611ed3e6d6	-35.01351226026683	138.5389788680158	-34.992524260266826	138.57142791883481
0be5214ea33e39ed05153af89f9cfd7dec3aee9b	-34.98118802633532	138.56000077190527	-34.98119102633532	138.55999377190315
0ab9aae1d5aac9a8510f8737017fedc23573ab9e	-34.95022722345505	138.58103527765056	-34.950217223455056	138.58101827764636
0b2077e3ee921a28fdc0e7215c64b5ee3e03e924	-34.96882434885784	138.53867931740615	-34.969084348857834	138.53838431743256
ee329346e6a9574587c82ebf2251be893f6fc894	-34.95188876627364	138.55665351265992	-34.951862766273635	138.55664551258397
aeaba1ae0b801cdd39d88351ae84862596ee3554	-34.99686992300569	138.51347121331833	-34.99686292300569	138.51346621330117
c54733e31eb3f6839878629d8cf214b2bb859acb	-34.889984888866415	138.5831916702088	-34.889981888866416	138.58318267021397
900b0b3ac06d81247c5ed0b365d2c4b0ea6d6128	-34.93800699202706	138.56430262557498	-34.93801799202706	138.56430062557962
e1aec9acb25c2475faa8111d3c0c1d1f1061f256	-34.963919975471285	138.61663832857968	-34.94555197547128	138.58124927562446
b2ff601e855055a7654ccbaef4b758a29a53c749	-34.986225685501154	138.5292995020268	-34.986225685501154	138.52930050202679
80dd5e15bbeb43ba44ddd96a968eabad8270e834	-34.89183461847744	138.50156538138583	-34.89183661847744	138.5015773813906
389c0cc9ffb57ca52d1af3409fc285010496b90f	-35.000335423293855	138.62128897459817	-35.00011142329385	138.62151797500067
6dd86ae531c4c470827a02cb80b10af4fe44e675	-34.95230797310473	138.55970023475862		
707037e50e9cc72bb885fd2ecb8b89bfdcb3993a	-34.9585518665709	138.56228061578167	-34.9585488665709	138.5622796157943
8ba5283eee07c632aa8c8e9a5997af1ff2e5d093	-34.81983534168184	138.62475458613906	-34.81983434168183	138.62475658613926
2b0f6ba0ec276a659c82aea47c155f8696d551df	-35.00705195712022	138.58452861928842	-35.00703595712022	138.5845316193026
12483ccc53ccb1e94482a8ee727ec581f657effd	-34.950105496337706	138.72980341647357	-34.950105496337706	138.72980641647356
927d450bb3a8e064b709b2581c60d4fee5e94efc	-34.95565920883519	138.5707417579422	-34.95566120883519	138.57074975794856
46dba1919795ea148f779a0aa8d687d2940484e3	-34.97629677912245	138.60193912981836	-34.97612777912245	138.60196613034427
0becc276848d405cf653f2714b1e1ccf325ee64c	-34.826884883439135	138.67093013330324	-34.820501883439135	138.67456411864688
71a9895dc326525ebbe9379e0e9ce05b5b44acac	-34.863187332044106	138.64097362885227	-34.863182332044104	138.6409736288467
a3aa2cac58d709e87b72ec7c9b285c17aefb142c	-35.01594426450122	138.5399354011996	-35.01594726450122	138.5399444011997
2cb340ec3164eab38058bd46953d7639dda85001	-34.70244699893817	138.70771481239183	-34.70244699893817	138.70771781239185
5784cd8247ec48a9b16baad218b19f69e286d67f	-34.93111730606958	138.61671671740248	-34.93114030606958	138.6167137174105
faee44c550d0d2e7bf21f7b1921494e6be592f82	-33.03150800592698	137.58045013668033	-33.03609300592698	137.57425813096344
82834b6f7f3a09c1a0768f718b36898abe921799	-34.95761076417812	138.61419838535835	-34.91242676417812	138.60072921277572
22ae4d0a18f6eb112a06d399954deb5e1eedb33b	-34.98079128067919	138.5211546622203	-34.98088328067919	138.52129966200872
a7b18d72f868860882342aa4f34778e776a67c4b	-34.964849285170445	138.5700742764236	-34.96487228517044	138.57005827639279
601f06625130af0dabcba9c1f378af20d543b0dc	-34.963089658631944	138.5688554757247	-34.96309265863195	138.5688864757254
f64747b3050219f8d3c238c1b57ad0cc233d5fa7	-35.068676669524365	138.60359152696884	-34.92635966952436	138.62194892047927
e10f37ec4111c05970f6a4c4130e786d1ad0ccb3	-34.703203920697	138.6714788483765	-34.703206920697	138.67150484837626
92187b4e2a90be2f12559ea73281dbc9eded7dbc	-35.094893392072194	138.54837723653657	-35.09488239207219	138.5483882365356
e1a5ae23df98e8254ed0b04354ec167d8f42d4a0			-34.99655902172962	138.5821651636352
156aea757c3fc36fc642a849620560a3b8a02a34	-35.01426989477041	138.57424062442473	-35.014273894770405	138.57424462443586
6d148a54c5314b56bcb7fc650b39346c939ff674	-34.97174351724701	138.63349182428547	-34.97175751724701	138.63347682428287
243ec9ef59c1b31b697dd78efe1aa38049e58927	-34.855917667315865	138.59757872588585	-34.855894667315866	138.597513725818
aa5658c11647cf1920da0628e3acad1396ddefd2	-34.89013831946086	138.670007209883	-34.89011831946086	138.6700212099796
01ec12de5dd7d227f288c2b3ac36c1ea667d6706	-35.130229987237385	138.49094600844077	-35.13025698723738	138.49095600845075
ddb9448b720350ac3a9a1a8e285f7681a0ae5264	-34.983282529725024	138.52787017724322	-34.98328952972502	138.5278531772446
c5f4d4bc7ae3d5646d3224e6cc136d9a1aee83f4	-34.74011388098406	138.67918136139377	-34.740134880984066	138.67918336139996
8985b59a223e3ed9f89bd631b1d706898ae6032f	-34.88539460292031	138.6100525727107	-34.885406602920305	138.61006257276586
387c0e258d8eb90ca7f86594ca63b162c3d35236	-35.07063131507675	138.52310507788013	-35.11354031507675	138.5302761395003
2f84caaccb667eb7cc8d21e29d426f9e6e7826b5	-34.93974973545619	138.56448312298582	-34.927148735456186	138.60178016106104
a199e40ac09579776dc205956b8c0f5af02eaa46	-34.90275061723746	138.5656654937411	-34.948351617237456	138.57109853626406
df6a35ee40020fc64f0ce6280e98e25ed348ab44	-35.05853285181279	138.5913210872942	-35.058765851812794	138.59158408779956
66dd7589837b9e889f49e17e516b9303d8cd4b20	-35.00672330050965	138.54527856610503	-35.00671830050965	138.54529356610527
d88b7216d626adc57b9ae1c01abab18478250875	-34.984440404232686	138.54365640769578	-34.984336404232685	138.5436734078261
18b5fda15469c10416f406cdc8d311eac56ea788	-34.95928925578803	138.63705742271372	-34.95926925578803	138.63709042277316
49b7c75a502c649782e12dcfc74c40fe3dee5613	-34.87756554208964	138.53353829699418	-34.87757454208964	138.53353929703263
27136c890569da8f79bef16bfe586d2b6f494114	-34.86440318671023	138.55312219393997	-34.864390186710224	138.55312419397518
a737565a92e3dd7d1459962e0debd81b418b3760	-34.904148227029786	138.69116393147434	-34.904098227029785	138.69094793136966
20c300724d7f4ba6f20579f39339c8849be9e37e	-34.96668750393328	138.5659416133239	-34.96670150393328	138.5659386133235
206e802391727390a74f92fd8948c4c40107a28d	-34.96459223367216	138.61839928932542	-34.96458223367216	138.61839028933454
ff7b449c61617a146e974963ea2208afc864d713	-34.84198658199759	138.6349960436428	-34.84189858199759	138.63489904396994
f5822704ff6f3b31620343b19c901c5fad42177b	-34.97170862341815	138.5930962883364	-34.971707623418155	138.59309728833503
6663cf184b8eceef643a14d62f3a7ebd84774719	-34.98730877379971	138.51158673085814	-34.98732477379971	138.51158873090714
aa991c2ec42e020923ee76e254060ecf667875ca	-34.954296520625924	138.56126833588192	-35.02549152062593	138.5715705945977
2a3a81dad93f383d647b651b5c2c4f34b934d103	-34.93057735114818	138.61244407617934	-34.91733735114818	138.62252904664265
e9ec0264aff3a5ee38f92c8ae216d3b002661c7b	-34.846568906746576	138.70890773118705	-34.84656590674658	138.70888873119273
3a5090c940f840817d61b3f3aacf51adcbd1a529	-35.064968707651374	138.51289691792806	-34.97530270765137	138.53797723695732
29f9a8ea04e311e2becc171c7f174d4a87b0d66e	-34.800603292058256	138.65755786326693	-34.80060229205826	138.6575598632611
6c03cba7cf69763aea9dc22d4ff22f43dad8917c	-34.688706541293286	138.67689122862186	-34.68872554129329	138.67688022861228
9bb7720d5eadbadb6a9498e2c26a06b4a8400905	-35.01132750463951	138.55178059552895	-35.01132150463951	138.55176559553252
eb0512f39f80944b217096937b79e53521bcfb03	-34.97707941500322	138.5216730963194	-34.977153415003215	138.52175609631226
44c085636ffc0d3d758a9bdb173cf52a9c783298	-34.84471655488913	138.70241791886227	-34.84471055488913	138.7024109188692
ac8dffe8cbf149a2ccc896c535bc45b885e2a68c	-34.921263326236016	138.54264065998373	-34.921258326236014	138.54263365998025
8d2600483399b2eca314b46b02a55cf36f92da26	-34.88646151210895	138.51585393532588	-34.96069351210895	138.5736858918263
cda7bec8dc0fc96f06bea8e9d4738c60ab0fc63f	-35.07822319201657	138.6075358760835	-35.07822319201657	138.6075408760835
f76052e22594e7689c15ff7451e6aaf059bc4ef3	-34.93489162968213	138.66473195672953	-34.92267862968213	138.60838303011815
526cdd5e33aa0caa2ffdfa181943e0bc831ad173	-35.0100374280777	138.5362044090886	-35.010034428077695	138.53624040908886
0539848bde66ded7c7acc8b45979684c54948fc9	-34.960152734478235	138.57912318151185	-34.960144734478234	138.57915118150902
5ed9b86290a969991619ee8d9b9f4b08db2ff600	-34.96474016327422	138.56807401156487	-34.96472316327422	138.56810601156425
4d28c54e7fdada2123b0d38815c16b111b17a608	-34.89182424424129	138.54699201021828	-34.89181024424129	138.54699201019542
8cc9e9afdd9d77e5cb6cb8c3a292de0749609431	-34.80277011859323	138.6147194353566	-34.80274711859323	138.61473843539554
c63b5de3633b3339694c7e81d38628f5f2e5dada	-35.05415562693295	138.61888811773153	-35.05400362693295	138.61895411781322
400d539e5013657f621a45bc871bbaebf244a4c8	-34.95299940733897	138.5686560924454	-34.95299940733897	138.5686560924454
