Location	Bucket	Type	Visitor Count	Percentage
OTR Wayville	40403110809	Top CDL Census Block Group	11	0.41%
OTR Wayville	Unley C	Top CEL Metro	446	16.08%
OTR Wayville	Mitcham C	Top CEL Metro	434	15.65%
OTR Wayville	Onkaparinga C	Top CEL Metro	355	12.80%
OTR Wayville	Marion C	Top CEL Metro	214	7.72%
OTR Wayville	Charles Sturt C	Top CEL Metro	139	5.01%
OTR Wayville	West Torrens C	Top CEL Metro	138	4.98%
OTR Wayville	Port Adelaide Enfield C	Top CEL Metro	111	4.00%
OTR Wayville	Burnside C	Top CEL Metro	99	3.57%
OTR Wayville	Salisbury C	Top CEL Metro	96	3.46%
OTR Wayville	Tea Tree Gully C	Top CEL Metro	93	3.35%
OTR Wayville	Adelaide C	Top CEL Metro	82	2.96%
OTR Wayville	Campbelltown C SA	Top CEL Metro	64	2.31%
OTR Wayville	Norwood Payneham St Peters C	Top CEL Metro	61	2.20%
OTR Wayville	Holdfast Bay C	Top CEL Metro	53	1.91%
OTR Wayville	Adelaide Hills DC	Top CEL Metro	47	1.69%
OTR Wayville	Playford C	Top CEL Metro	41	1.48%
OTR Wayville	Mount Barker DC	Top CEL Metro	36	1.30%
OTR Wayville	Prospect C	Top CEL Metro	25	0.90%
OTR Wayville	Alexandrina DC	Top CEL Metro	17	0.61%
OTR Wayville	Gawler T	Top CEL Metro	15	0.54%
OTR Wayville	Unley C	Top CDL Metro	406	15.08%
OTR Wayville	Mitcham C	Top CDL Metro	359	13.34%
OTR Wayville	Adelaide C	Top CDL Metro	270	10.03%
OTR Wayville	Onkaparinga C	Top CDL Metro	262	9.73%
OTR Wayville	Marion C	Top CDL Metro	188	6.98%
OTR Wayville	West Torrens C	Top CDL Metro	167	6.20%
OTR Wayville	Charles Sturt C	Top CDL Metro	129	4.79%
OTR Wayville	Port Adelaide Enfield C	Top CDL Metro	128	4.75%
OTR Wayville	Salisbury C	Top CDL Metro	93	3.45%
OTR Wayville	Burnside C	Top CDL Metro	91	3.38%
OTR Wayville	Norwood Payneham St Peters C	Top CDL Metro	78	2.90%
OTR Wayville	Tea Tree Gully C	Top CDL Metro	76	2.82%
OTR Wayville	Campbelltown C SA	Top CDL Metro	55	2.04%
OTR Wayville	Holdfast Bay C	Top CDL Metro	51	1.89%
OTR Wayville	Playford C	Top CDL Metro	40	1.49%
OTR Wayville	Adelaide Hills DC	Top CDL Metro	27	1.00%
OTR Wayville	Mount Barker DC	Top CDL Metro	27	1.00%
OTR Wayville	Prospect C	Top CDL Metro	18	0.67%
OTR Wayville	Walkerville M	Top CDL Metro	14	0.52%
OTR Wayville	Alexandrina DC	Top CDL Metro	13	0.48%
OTR Wayville	South Australia	Top CEL State	2685	96.83%
OTR Wayville	New South Wales	Top CEL State	38	1.37%
OTR Wayville	Queensland	Top CEL State	15	0.54%
OTR Wayville	Victoria	Top CEL State	15	0.54%
OTR Wayville	Northern Territory	Top CEL State	5	0.18%
OTR Wayville	Tasmania	Top CEL State	3	0.11%
OTR Wayville	NY	Top CEL State	2	0.07%
OTR Wayville	Western Australia	Top CEL State	2	0.07%
OTR Wayville	Australian Capital Territory	Top CEL State	1	0.04%
OTR Wayville	LA	Top CEL State	1	0.04%
OTR Wayville	South Australia	Top CDL State	2610	96.95%
OTR Wayville	New South Wales	Top CDL State	38	1.41%
OTR Wayville	Queensland	Top CDL State	13	0.48%
OTR Wayville	Victoria	Top CDL State	11	0.41%
OTR Wayville	Northern Territory	Top CDL State	3	0.11%
OTR Wayville	Tasmania	Top CDL State	3	0.11%
OTR Wayville	NY	Top CDL State	2	0.07%
OTR Wayville	Western Australia	Top CDL State	2	0.07%
OTR Wayville	Alberta	Top CDL State	1	0.04%
OTR Wayville	Australian Capital Territory	Top CDL State	1	0.04%
OTR Wayville	LA	Top CDL State	1	0.04%
OTR Wayville	AUS	Top CEL Country	2764	99.68%
OTR Wayville	USA	Top CEL Country	3	0.11%
OTR Wayville	THA	Top CEL Country	2	0.07%
OTR Wayville	HKG	Top CEL Country	1	0.04%
OTR Wayville	IND	Top CEL Country	1	0.04%
OTR Wayville	KOR	Top CEL Country	1	0.04%
OTR Wayville	LBN	Top CEL Country	1	0.04%
OTR Wayville	AUS	Top CDL Country	2681	99.59%
OTR Wayville	USA	Top CDL Country	3	0.11%
OTR Wayville	THA	Top CDL Country	2	0.07%
OTR Wayville	CAN	Top CDL Country	1	0.04%
OTR Wayville	DEU	Top CDL Country	1	0.04%
OTR Wayville	HKG	Top CDL Country	1	0.04%
OTR Wayville	IND	Top CDL Country	1	0.04%
OTR Wayville	KOR	Top CDL Country	1	0.04%
OTR Wayville	LBN	Top CDL Country	1	0.04%
