Polygon Name	Hashed Device Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening State	Common Evening Zip	Common Evening Census	Common Evening Metro	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime State	Common Daytime Zip	Common Daytime Census	Common Daytime Metro	Common Daytime Distance
OTR Wayville	8ab44d9dd5d102a70c05e4bdbd5df2a86237341a	-35.069148739781674	138.56157737185237	AUS	South Australia	5158	40304108006	Onkaparinga C	8.629482288406448	-35.06876073978167	138.56093937142273	AUS	South Australia	5158	40304108006	Onkaparinga C	8.609929386225495
OTR Wayville	335f3c2180390cb64f05bed04ce5310e50cf7c01	-34.88239583552128	138.68573243848726	AUS	South Australia	5074	40104101529	Campbelltown C SA	7.017846361789518	-34.90969683552128	138.6275714589103	AUS	South Australia	5069	40105101928	Norwood Payneham St Peters C	3.3270006274459862
OTR Wayville	4ef6d25360b39d8bb8faffdced742a6bc087f07d	-34.956110250133776	138.5887320523254	AUS	South Australia	5034	40107102309	Unley C	0.6633410054587568	-34.956119250133774	138.5887540523543	AUS	South Australia	5034	40107102309	Unley C	0.6638372692905178
OTR Wayville	1dc53e45c0cff0760ce604a401edb0b0481a7525	-34.96678333425035	138.64139790469955	AUS	South Australia	5064	40303106934	Mitcham C	3.2371002238438265	-34.92622133425035	138.59795181967516	AUS	South Australia	5000	40101100147	Adelaide C	1.4796253830419543
OTR Wayville	531f924767fb819be1c9e0bb53a040aff19ecba8	-34.96848637200426	138.60221067355732	AUS	South Australia	5062	40303106904	Mitcham C	1.6690301131745298	-34.96851637200425	138.60225767356638	AUS	South Australia	5062	40303106904	Mitcham C	1.6720299518775203
OTR Wayville	f88836ca8e656e56086c01ed54c947e09e041cc2	-34.87905203827329	138.65611065662156	AUS	South Australia	5074	40104101511	Campbelltown C SA	5.992898456780033	-34.87901703827329	138.65596065665196	AUS	South Australia	5074	40104101511	Campbelltown C SA	5.989459193698646
OTR Wayville	7a21e405f45c8262edf9b4f612d4cbde04a97ba6	-35.13238017858893	138.52541883851785	AUS	South Australia	5162	40304108423	Onkaparinga C	13.361464480993185	-35.13234117858893	138.52544183854764	AUS	South Australia	5162	40304108423	Onkaparinga C	13.35851377449932
OTR Wayville	f3a2ea399f099e572a9cc007e5513a2c2a3c9958	-34.94222202092214	138.55020573147044	AUS	South Australia	5033	40403110810	West Torrens C	2.2706134749919475	-34.941114020922136	138.5539667345006	AUS	South Australia	5033	40403110812	West Torrens C	2.0720251569616455
OTR Wayville	16092bf758d3bcd0c490a3d31aa4c9970caf56ba	-34.892321500649466	138.54757927930999	AUS	South Australia	5009	40401109016	Charles Sturt C	4.454316764966228	-34.892319500649464	138.54756827931124	AUS	South Australia	5009	40401109016	Charles Sturt C	4.454769532203154
OTR Wayville	882f27550654530e1c1290d66bbaa81f2ad402ea	-34.95993549874719	138.58310060457006	AUS	South Australia	5034	40107102308	Unley C	1.0017509087707503								
OTR Wayville	862e5fd462e8de5e2e0272b9021d10f6b366faab	-34.924468228248635	138.62181713793993	AUS	South Australia	5067	40105101701	Norwood Payneham St Peters C	2.3691061035394934	-34.92447022824864	138.62181413794	AUS	South Australia	5067	40105101701	Norwood Payneham St Peters C	2.368886856687864
OTR Wayville	5b9d9bce1a2e632035a80577eb32450acd9eee6e	-35.0958259718224	138.52731885010164	AUS	South Australia	5161	40304108613	Onkaparinga C	10.91592358598671	-35.095823971822405	138.5273308501041	AUS	South Australia	5161	40304108613	Onkaparinga C	10.91557201945432
