Polygon ID	Hashed Device ID	Generator Evening Lat	Generator Evening Long	Generator Daytime Lat	Generator Daytime Long
OTR Wayville	b25b1a936e657c82349bb54ba55bbae745540065	-35.00375995757576	138.58129698787877	-35.003712849999999	138.58122363333334
OTR Wayville	c559346567d4f547be472526d01c4f98131644b0	-35.034589400000002	138.9141836	-34.930908797297299	138.59672278378378
OTR Wayville	e068ff3db6a2f809627c2aac804a0365ae0796ac	-34.948884999999997	138.5835320909091	-34.948061842105261	138.58194765789474
OTR Wayville	4a3c2266ae5bf1c8d4d12cfa9d19624f5f7c019c	-34.889082299999998	138.57927469999998	-34.977119800000004	138.58932439999998
OTR Wayville	e3e11a1d3024378a46c21606dee644c0bb72c626	-34.902167164948452	138.6470479587629	-34.896600955223882	138.5463432835821
OTR Wayville	5132f77c185ae10f660ca75b5face9b35e37518f	-34.983742097378276	138.61759606367042	-34.913889087719298	138.57609156578948
OTR Wayville	7db789e5966624494b4e64a936aed382d23dc25d	-34.951119058394163	138.63149885401461	-34.955074159638556	138.58974765662651
OTR Wayville	8437ace968420d3834d64c07d0038ae83085ba3a	-35.138017519607843	138.54478701960784	-35.137843568181815	138.54459654545454
OTR Wayville	86dcdaa24f759c1cc22dfc5cee1a5aae13e5f782	-34.949627507575755	138.60206498484848	-34.949587701923079	138.60209279807694
OTR Wayville	63eebaf94a78a1194daa770ce70a006cb8e816aa	-35.08226634677419	138.55817067741935	-35.082256035211266	138.55820128873239
OTR Wayville	ec0449f98a4eed3ea88e4393a09eaa27c83db4bd	-34.95217257309185	138.5767101759379	-34.952330054466231	138.57747881917211
OTR Wayville	5d17890541f7e9a03919f79f57ca8ae6ef85f683	-34.957353507042257	138.59088424413144	-34.957555773480664	138.59120543093923
OTR Wayville	359743664fa316796664b03adec39452e3058eec	-35.019169766666664	138.54696057999999	-35.018636676470585	138.54574533333334
OTR Wayville	36190aa7f79b83fe2303a68d95be2790b80ba7fd	-34.952950044534411	138.62965758704453	-34.953216682080928	138.63012936416186
OTR Wayville	2f5badeea064b085d9816c40662e9ff7f5075fb8	-34.935068251851852	138.67657739259261	-34.921776357142861	138.65347955357143
OTR Wayville	6c7d0eeb33baf43684ec720058c4dacafb58628a	-34.967908654545454	138.5762419090909	-34.920768946859901	138.62091281642512
OTR Wayville	4e8a4633e8de405f63eb7e95026a655ae07c1e0d	-34.763602585858585	138.72040709090911	-34.763397173913042	138.72033184057972
OTR Wayville	84b7e6b900eb8282d45b2cd482b0785691ee60ad	-34.965287985714284	138.61270345714286	-34.922591603174602	138.6030047936508
OTR Wayville	11b45330239bac0ed5a04398aee8297395238d89	-34.932269342592591	138.54540675000001	-34.931820117647057	138.54577830392157
OTR Wayville	552c1f9f5d8773c7b7809006a049ee0eb347708a	-34.998609186335401	138.59835398136647	-34.929397265306122	138.60255288775511
OTR Wayville	1846b7093c71829ef563dc8c6c346bcae7273f58	-34.952911902777778	138.61618958333332	-34.9531065862069	138.6161024137931
OTR Wayville	1076bdcdc58be462fc06be7ae43de86d0690fe17	-35.395062000000003	138.46223433333333	-35.394979999999997	138.46226462962963
OTR Wayville	b5d074f064e2c72e960ea93f3df91616fdce307b	-34.878085974683543	138.52131589873417	-34.846082585365856	138.55021236585367
OTR Wayville	cf3ffc036ea345511492ab022de7e0ffa001ff31	-34.905754333333334	138.57940789285715	-34.926857503355706	138.59891701342281
OTR Wayville	ed78f4217290bd0b140a827364b495f8416e3264	-34.943155255208332	138.60376014062501	-34.937305829787235	138.60181314893617
OTR Wayville	96825f01154fe8a80a22c10681772cd5e6a3e519	-34.988639610169493	138.58810715254236	-34.988635208333335	138.58840579166667
OTR Wayville	76a93765e00107688761f92588e362b27775bc3c	-34.886599142857143	138.54613521428573	-34.928637328000001	138.602177592
OTR Wayville	920bb989c4f384a88292d852a937d9eb4f08d182	-34.966166962962966	138.55298786111112	-34.964824471962615	138.55525545794393
OTR Wayville	a7adf426f75583cc97a95b1443b3d96c7fe8b5d4	-34.739682224867728	138.59798093386243	-34.739914925764189	138.59899754366813
OTR Wayville	345eb021eeffc737d93ffaa2973de90f182bd89b	-34.944075416586308	138.59517662970106	-34.94415667192429	138.59499580914826
OTR Wayville	318d05878f5090717f4363a2a3f50e30bc23e145	-34.940595693548389	138.66763441935484	-34.94057144736842	138.66754813157894
OTR Wayville	11269b5f0f69ef9223c97007f77a13707d14ba5f	-35.045297239583334	138.64871667708334	-34.979654733333334	138.52865693333334
OTR Wayville	3c7fdaed39d3a777650c31ebe6909587ee92820f			-35.416540750000003	138.68871775
OTR Wayville	049db70979374d954ac64f9775805696e8aa59b9	-34.908221052173914	138.54029593913043	-34.908413485185186	138.53996377777779
OTR Wayville	061796ad0dd36805afd98448f0172f0572707873	-34.953930900000003	138.5714744	-34.95497533333333	138.57800027777779
OTR Wayville	8672ed8a9cd2be4cc6e1563d5ed5dff5abb3a888	-35.07590472043011	138.60124317204301	-35.075833603524231	138.6010592863436
OTR Wayville	4f3fa2d1f3e0340663aa31602465cb6e7d2e5715				
OTR Wayville	1e8319e5fd0150feac799cc95b6abad5b0d6d227	-34.988642837606839	138.58811346153846	-34.963515319444447	138.57214297222222
OTR Wayville	25fe36332827e568315fd4c96b2bce84d2bf21a1	-34.87500198901099	138.54595008791208	-34.864584290780144	138.5587415815603
OTR Wayville	c16169cc65598ec511561950e5f6122618e80581	-34.897014558139539	138.55433553488373	-34.941040777777779	138.61885972222223
OTR Wayville	63855442af74e0c831db10c49f1593a457bc9061	-34.965578757281556	138.59078563106797	-34.973943021276597	138.58240044680852
OTR Wayville	cdb7ee95deaf33b9820bdeec9143854a96fd727b	-34.911008190476188	138.62228898412698	-34.911077474576274	138.62298232203389
OTR Wayville	52117c87afdbd9e9c221015c9be5e6d0d04158a3	-34.9467068203125	138.58013632812501	-34.935579387019231	138.59091847836538
OTR Wayville	53e9c6ae69e2d11326b34e4dcb9b5e279df63b8b	-34.983580333333336	138.60223845098039	-34.983412333333334	138.60249733333333
OTR Wayville	e2c1ec4ce6da67681dba22cf143fd9ee82cb5ea0			-35.0906795	138.54904099999999
OTR Wayville	54b179998b0ae52083225e85f943d583420b6c46	-34.892616204641349	138.57758077848101	-34.883319918128656	138.58879064912281
OTR Wayville	25819cf597856b18f6c41a9de30fa3fef84b36a2	-35.030496041884817	138.59209407853402	-35.030015579710145	138.59202890579709
OTR Wayville	f3bf32627f90f29f9f526d294c5774770c4ac72c	-34.627485419642859	138.7396471517857	-34.807451156250004	138.63556456250001
OTR Wayville	8c8a364d040ecc08efaef83a1a8f3ed5e24f80bd	-34.957295486910994	138.61631380628273	-35.016513194174756	138.54332553398058
OTR Wayville	06348638b5fc6bbebe2252f78001fccfd1150301	-34.959637627530363	138.60151736842104	-34.957898749999998	138.60108738942307
OTR Wayville	375e31bc374997ad171f96c71a1a76070d35b727				
OTR Wayville	56413bb3f8ce42f93eb05674ccd28ade40b692bf			-34.819744	138.66171
OTR Wayville	ebcd56c799736dad49e12eb88d6978912c203421			-34.84987675	138.508921625
OTR Wayville	66f670428dfa5672b93cce82dc59c55fcd23bced	-34.952506	138.59989666666667		
OTR Wayville	9800aab04bb58ebf61d23c52661a80d6e527f036	-34.753139920000002	138.59484504	-34.753167857142856	138.59484957142857
OTR Wayville	2d471af18e300875cb39a82b7a5a1e003f56019d	-34.981316231292517	138.58160339455782	-34.98126404166667	138.58151277083334
OTR Wayville	34e62cef0ffa3ba2f8238effac216d8ca9db460d	-34.969023963636367	138.52410850909089	-34.969802024390241	138.52436863414633
OTR Wayville	1b84d09d8b48e79dc5f6926e37a856cd045d572a	-34.888094887096777	138.52666780645163	-34.895145628571427	138.55031068571429
OTR Wayville	b9ffa7029fc0808a81517c9cd5abbfefc9ac8be7	-34.961501607999999	138.57983555999999	-34.961501556390978	138.57978704511279
OTR Wayville	cf6a92ed7bf6760adb49e2b09417156830ccef68	-35.132245422222219	138.48137333333332	-35.132085000000004	138.48122383333333
OTR Wayville	d49ecf91a2a38bee34beda2571e1be5251a8d775	-34.971030712643675	138.62397377011493	-34.971035647887327	138.6240507887324
OTR Wayville	e2df3117e3db6891fda563a747915dc74f3c7889	-34.865333445312501	138.617089875	-34.865332199999997	138.61706524444443
OTR Wayville	7dc5096407579a1852285fbbe3c1dc51ba7bec90	-34.974308999999998	138.63713681578946	-34.933383499999998	138.60030182142856
OTR Wayville	67ae3ad81673c15b98e4b4fd579dfe2f19dba67f	-34.881515597826088	138.70566453260869	-34.881429670682728	138.705681437751
OTR Wayville	e61d376f66545897c10fb110cbcd5c5e4d3606b6	-34.859623093023252	138.69172481395347	-34.859470270270272	138.69173462162163
OTR Wayville	35ab924ad7540ffc312c6eb7d8f50c6a4d7096f1	-34.872618037037036	138.65557307407408	-34.937550083333335	138.57675502777778
OTR Wayville	813f3908c0642e3db0d302e20a1d248e570b1a33	-35.162587620967741	138.50178308064517	-34.998975029850747	138.52340745522389
OTR Wayville	522e032243c8d6f493a76ebb058b02855fd3623f				
OTR Wayville	f7415bd95d1c7f02a19ebb230564bc9a290ea026	-35.081380509554137	138.55612317834394	-34.942464294871797	138.58206302564102
OTR Wayville	2eb2fc0bfbcf71da0def244078dadb275df1743a	-35.171945636363638	138.4819068909091	-34.928758962616826	138.61920914485981
OTR Wayville	31f622d351e94edcf65a6cdc8b978e59db3de03e	-34.883887058577407	138.53581443096235	-34.991929603773585	138.59277181132074
OTR Wayville	83c6b59853d4d46a24eab2ec62a775cfae1690d7	-34.966631	138.55536079545453	-34.966592830508475	138.55539018644069
