Polygon Id	Hashed Ubermedia Id	Common Evening Lat	Common Evening Long	Common Evening Country	Common Evening Census	Common Evening Micro	Common Evening Municipality	Common Evening Admin	Common Evening Province	Common Evening Postal1	Common Evening Postal2	Common Evening Custom1	Common Evening Custom2	Common Evening Distance	Common Daytime Lat	Common Daytime Long	Common Daytime Country	Common Daytime Census	Common Daytime Micro	Common Daytime Municipality	Common Daytime Admin	Common Daytime Province	Common Daytime Postal1	Common Daytime Postal2	Common Daytime Custom1	Common Daytime Custom2	Common Daytime Distance
User Drawn Polygon	326eb230f779faafdd916a2ffb0cf29758952bb7	-34.89844009130228	138.63016237225386	AUS	40105101919		Norwood Payneham St Peters C	St Peters - Marden	South Australia		5070			5.923319159180391	-34.88438509130228	138.59374137749296	AUS	40106102103		Prospect C	Prospect	South Australia		5082			3.707267186912358
User Drawn Polygon	e3cd69fe591602935433b750b38a1908df91be0c	-34.92444410228231	138.54849652472296	AUS	40403110629		West Torrens C	Lockleys	South Australia		5032			3.4370089876070398	-34.92444610228231	138.5484905247159	AUS	40403110629		West Torrens C	Lockleys	South Australia		5032			3.4370302186330237
User Drawn Polygon	1dfb6137a50cb2d712b9d4956698af5c883708d9	-34.89405386305763	138.4905612404541	AUS	40401109625		Charles Sturt C	West Lakes	South Australia		5021			2.4644583800880793	-34.894046863057625	138.49057624045588	AUS	40401109625		Charles Sturt C	West Lakes	South Australia		5021			2.4634797405013407
User Drawn Polygon	2cb340ec3164eab38058bd46953d7639dda85001	-34.70244499893817	138.7077198123904	AUS	40202102836		Playford C	Craigmore - Blakeview	South Australia		5114			15.798119089996847	-34.70243799893817	138.70771781238534	AUS	40202102836		Playford C	Craigmore - Blakeview	South Australia		5114			15.798417268960812
User Drawn Polygon	8afb069765f5c2173362f11d6c1e1f75e95b99ef	-34.82649496548044	138.4956944812505	AUS	40402109912		Port Adelaide Enfield C	Largs Bay - Semaphore	South Australia		5016			3.9961156739433856	-34.92580196548044	138.6022914117236	AUS	40101100141		Adelaide C	Adelaide	South Australia		5000			5.339417617691251
User Drawn Polygon	cf842c2923177291976fcfd62fe5b8a3fc684728	-34.92463015537169	138.5116270070586	AUS	40403110503		West Torrens C	Fulham	South Australia		5024			3.411209266708603	-34.663320155371686	138.66869194691904	AUS	40202103215		Playford C	Munno Para West - Angle Vale	South Australia		5115			16.80265128403997
User Drawn Polygon	7696a2bd5ddfc6773b257eb7ffb378e6be13fc60	-34.440568490236124	140.5953657001453	AUS	40703116214		Loxton Waikerie DC	Loxton	South Australia		5333			121.38915667532058	-34.43948849023612	140.59289169735723	AUS	40703116214		Loxton Waikerie DC	Loxton	South Australia		5333			121.27221417539276
User Drawn Polygon	cd9a7a5bf6ed2a3653409c0150e2eb7a97eb3ed2	-34.413564019841864	139.13249706258037	AUS	40703117011		Mid Murray DC	Waikerie	South Australia		5356			46.99935121456517	-34.41357301984187	139.1325190625948	AUS	40703117011		Mid Murray DC	Waikerie	South Australia		5356			46.99983971889279
User Drawn Polygon	aaeffaa5cd58e1c73b0d420601eedfb29c0ae740	-34.91733824862781	138.53956976294853	AUS	40403110619		West Torrens C	Lockleys	South Australia		5032			2.8267492838432347	-34.91733424862781	138.53956776294942	AUS	40403110619		West Torrens C	Lockleys	South Australia		5032			2.8264547932011648
User Drawn Polygon	0b7763bcd754808c44b59778fa995c3b9dc06113	-34.893751354728614	138.6274672352684	AUS	40105101920		Norwood Payneham St Peters C	St Peters - Marden	South Australia		5070			5.702310365877865	-34.89375035472862	138.6274812352683	AUS	40105101920		Norwood Payneham St Peters C	St Peters - Marden	South Australia		5070			5.703075291454713
User Drawn Polygon	642bcbc1e2ccd060cc0548f2d08690c40611b1ef	-34.992267196035826	138.51810216944904	AUS	40301105709		Holdfast Bay C	Glenelg (SA)	South Australia		5044			7.968694836092401	-34.910354196035826	138.53309805242714	AUS	40401109106		Charles Sturt C	Flinders Park	South Australia		5025			2.290914549007649
User Drawn Polygon	21ad59d28783e465bc272c79f98c33f9be130f75	-34.88089440241661	138.52202363013734	AUS	40401109414		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.4617655476219061	-34.8808964024166	138.522013630141	AUS	40401109414		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.46232175975368434
User Drawn Polygon	dc7dfcbf260d3711aa759fddd86da8848446ae84	-34.736164570677815	138.61383411235778	AUS	40204104811		Salisbury C	Salisbury North	South Australia		5110			10.894318330363737	-34.73617457067782	138.61385311237646	AUS	40204104811		Salisbury C	Salisbury North	South Australia		5110			10.894175406426251
User Drawn Polygon	b6a2f29a94fafee212e50c754fdb5c4eafe409c8	-34.76098719985654	138.61825745147098	AUS	40204104410		Salisbury C	Paralowie	South Australia		5108			9.516382289751393	-34.76099119985654	138.6182484514813	AUS	40204104410		Salisbury C	Paralowie	South Australia		5108			9.515875775459916
User Drawn Polygon	d16e22bea9ca8077dd853528bd9d1e157f70b413	-35.5626093191525	138.60709953941722	AUS	40701114827		Victor Harbor C	Victor Harbor	South Australia		5211			47.60104839512454	-35.5626003191525	138.6070985394468	AUS	40701114827		Victor Harbor C	Victor Harbor	South Australia		5211			47.60042332403029
User Drawn Polygon	24da69444e74330bcc5b14a0aa0b5378fa9ae448	-34.861370106686714	138.63057881658193	AUS	40203103753		Port Adelaide Enfield C	Northgate - Oakden - Gilles Plains	South Australia		5085			5.87256391598891	-34.86140510668672	138.63049681669335	AUS	40203103753		Port Adelaide Enfield C	Northgate - Oakden - Gilles Plains	South Australia		5085			5.867535719804629
User Drawn Polygon	54cfde591225eacc322432e518b358b1b008a215	-34.83454231189401	138.61967708869435	AUS	40204117215		Salisbury C	Pooraka - Cavan	South Australia		5095			5.941689022872031	-34.834524311894015	138.61967708863747	AUS	40204117215		Salisbury C	Pooraka - Cavan	South Australia		5095			5.942310936205282
User Drawn Polygon	064552fcba0833bb5a64c772e7a7e5b74bbc1c52	-35.03755162313372	138.62771868006976	AUS	40304107602		Onkaparinga C	Coromandel Valley	South Australia		5051			12.411597517101995	-35.03737562313373	138.62775268008554	AUS	40304107602		Onkaparinga C	Coromandel Valley	South Australia		5051			12.401606561186929
User Drawn Polygon	648aacc36059b1dceb2f08d7ceea4af0cc50b08e	-35.02536379276171	138.6278042354003	AUS	40303106721		Mitcham C	Blackwood	South Australia		5051			11.667921315162015	-34.87118879276171	138.519572099201	AUS	40401109411		Charles Sturt C	Royal Park - Hendon - Albert Park	South Australia		5014			0.6849348740849137
User Drawn Polygon	22ae4d0a18f6eb112a06d399954deb5e1eedb33b	-34.98089428067919	138.5212726619834	AUS	40301105741		Holdfast Bay C	Glenelg (SA)	South Australia		5045			7.171459281842216	-34.98088128067919	138.52128866201332	AUS	40301105741		Holdfast Bay C	Glenelg (SA)	South Australia		5045			7.170506594481067
User Drawn Polygon	2ff1b9b7a39a021d6374e8d30f14b46f657af6e0	-34.84849313924473	138.53208894804888	AUS	40402110108		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.0079492222630067	-34.84848913924473	138.53207194805026	AUS	40402110108		Port Adelaide Enfield C	Port Adelaide	South Australia		5013			2.0081398329864966
