Polygon ID	Hashed Device ID	Generator Evening Lat	Generator Evening Long	Generator Daytime Lat	Generator Daytime Long
User Drawn Polygon	325a864d147842e6a9e08e5b1bc4482e324dbf6e	-34.871545714285716	138.5673657142857	-34.871544	138.56736799999999
User Drawn Polygon	c76e4c50b75ca9e10e0cd1920e79fba372a6abba	-34.883363231111112	138.52787142666668	-34.942434897887324	138.58387127464789
User Drawn Polygon	98aab834e6df700ec406691bfe206e7e48184cc9	-34.92381603030303	138.52958463636364	-34.9238663	138.5299593
User Drawn Polygon	5dcbb8343b7dbaafbe7f1b5fa767faa28e85126b	-34.874343082508254	138.51636051485147	-34.921041106666664	138.50330907333333
User Drawn Polygon	331e32b1b7ae68c5265a5a204702e67f743ee941	-34.853097333333331	138.51781320000001	-34.839518477611939	138.52714973880597
User Drawn Polygon	faa4d8c29116737fec6d93842953af3191421c4a	-34.882720865346535	138.4903879960396	-34.905093681415927	138.49619207079647
User Drawn Polygon	e36f6f68a42714660bf71c3f6a0a9e3e63839699	-34.802336163879602	138.60730806354516	-34.802317060606057	138.60735095454547
User Drawn Polygon	ea569f9c95782b2eef317665ac17e5bbd16e0d11	-34.875459168918916	138.50697960135136	-34.875333545454545	138.50694980519481
User Drawn Polygon	5b9095d7ddbcf8501e0a2bc262ec00a7ef6c6d35	-34.859840309909913	138.51816700540542	-34.859875674657538	138.51808262671233
User Drawn Polygon	3192259c49686424460db38953cd549e24a8cfb7	-34.891441244897962	138.5641979489796	-34.891719607142861	138.56430921428571
User Drawn Polygon	40f4a1fad16eac5ebb471f36400e0f62a8443d7e	-34.683071382608695	138.66104193913043	-34.682994530000002	138.66108191999999
User Drawn Polygon	77443cbce5b876ad1a04cd01acbf7ee4863ffb7d	-34.694597000000002	138.69426166666668	-34.883593086956523	138.53457430434781
User Drawn Polygon	a01d6566c47ec3eba84c43ed03f0b910b14979f2	-34.882062177914108	138.56657628834355	-34.882098931034484	138.56647896551723
User Drawn Polygon	9e27336709d56450f1651de6a078453e8c19f0b3	-35.006209769230765	138.62157945748987	-35.006211482014386	138.62160409352518
User Drawn Polygon	de88118d77c76b09d3cefab7d4e698960961e360	-34.862247100591716	138.52456277514793	-34.862278786885248	138.52482775409837
User Drawn Polygon	a63f1032726599e13f4805dfa4380f05a3fba4a0	-34.875016114285714	138.51629714285716	-34.870251947368423	138.50653410526314
User Drawn Polygon	6268a2bbb12101929e3d711d672075caa0f4dc21	-34.868660885714284	138.53094444285713	-34.868462600000001	138.53088966666667
User Drawn Polygon	0c59f7b2261c4dc6b47917b38ad93036df6d7261	-34.881029836601307	138.52524960784314	-34.880772693877553	138.52610034985423
User Drawn Polygon	874feebdfd7e1f593facc2aef2be28695c2e359a	-34.878704208602151	138.52416856236559	-34.878698341463412	138.52415810365855
User Drawn Polygon	d492abbb1cbf350aeae3f2fd86f1fa24646c09cb	-34.881275846905538	138.55591629315961	-34.886493723404257	138.51665876595746
User Drawn Polygon	81221bed934acd9d0eddb334ff19612013bafedd	-34.844978575824179	138.48404266373626	-34.902547517374515	138.49126322779924
User Drawn Polygon	185b4f27a497ef285321027bd5bbc30cf3d5592d	-34.875076742322094	138.50605989588016	-34.875347403179191	138.50639547254335
User Drawn Polygon	444f9039c31225e94d9bc45710ed62a0f5ccf73e	-34.60071813541667	138.75158010416666	-34.600824533018866	138.75161432547171
User Drawn Polygon	b9f5b4dd8bd484f93581135ae47a8dfb6bf6d01b	-34.773039992424245	138.61768932575757	-34.759089257142861	138.59672648571427
User Drawn Polygon	f6416188c3bb630c21fc0527f5a9d807ce95f7e5	-34.956081102479338	138.61798492231404	-34.956094227272729	138.61799018181819
User Drawn Polygon	8f111e486b4804b84c699c40c8a157432455370e	-34.823183638820637	138.68757726535625	-34.823198523076925	138.68775131538462
User Drawn Polygon	3f51ac83113f85c7d5d8fdddcdb115bea24db616	-34.882418471428572	138.52604526666667	-34.883056000000003	138.52617979605262
User Drawn Polygon	fe58a914df6026a72a8a74b35227af613eeef1d1	-34.892656279069769	138.58308995348838	-34.892746662921347	138.58280302247192
User Drawn Polygon	cfa3732620b01928a61616c2b7be98fedc8e7421	-34.976041185185188	138.56697622222222	-34.975979675675674	138.56704360810812
User Drawn Polygon	b9b05ec8a4af0e2d6f91c0b7a16aa50bfe2909ef	-34.848336227642278	138.53217226829267	-34.849132363636365	138.5315636969697
User Drawn Polygon	a04566ae7310e9c49c5c8bc42236e88d96a84b8c	-35.074404398437501	138.61374176562501	-34.89733873275862	138.54612581034482
User Drawn Polygon	3ef40fdcb07762f8363f889b9ec8ab521813d7a8	-34.928639017621144	138.56640486784141	-34.930929875647671	138.56450276683938
User Drawn Polygon	2f055ba54d355ce9dd18c0fe0cad8593726f8675	-34.845582905975398	138.50758088927944	-34.845554726872244	138.5075363876652
User Drawn Polygon	32519810c4e0b2fadd6ec67179674f075238db4e	-34.928603907284767	138.63203997350993	-34.928975322834646	138.63165864566929
User Drawn Polygon	da389324ad22abba3b8440b16cf8081dcdf36e04	-34.843557212328768	138.48337908219179	-34.843519451612906	138.48326883870968
User Drawn Polygon	cf3ffc036ea345511492ab022de7e0ffa001ff31	-34.905904545762709	138.57935447796609	-34.925503031446539	138.59788223270439
User Drawn Polygon	316b0e33a1b82adac7aa796d31e8e731a6717169	-34.87255457788347	138.70388942687276	-34.872546678414096	138.70383803083701
User Drawn Polygon	c65dc5893739762099be40bfdb17d0fe2c8e51b8	-34.965794952380953	138.56179048809523	-34.921087093750003	138.58573471874999
User Drawn Polygon	ba2c9b2671ebf227503a6806291b651392ebf0d0	-34.805875943750003	138.71704391666665	-34.805453075453677	138.7171470391595
User Drawn Polygon	dc1812ad43dfd4b8e0766572cee59ac4bbaf3f96	-34.864835959143967	138.49265868093386	-34.914944938053097	138.50245026106194
User Drawn Polygon	f4f7b6eb9ba14faa111e4f42b28c8eb164978d46	-34.865314034894396	138.50885565656566	-34.865473980446929	138.50898033798882
User Drawn Polygon	7d8aa04e0f15b3b9207bbaea7f80fe223d0efe91	-34.887663919117649	138.57758712500001	-34.898891594202901	138.52673052173913
User Drawn Polygon	8e6aa0390fd22f07aa64a3b0d1b0fa76a78584eb	-34.896848311688309	138.53851293506494	-34.896735056179779	138.5382912247191
User Drawn Polygon	bdd174ce598b61269916d9638e39efab004043f8	-35.056494609195404	138.59384371264369	-34.824950058823532	138.59848602941176
User Drawn Polygon	43bd9198ba8eda80ec4ebfe14be72702d2373de5	-35.078147952586207	138.87097792025861	-35.077920669590647	138.87070495614034
User Drawn Polygon	76345cfafddd27efc97981a6ca67bf72694650fa	-34.86821351320755	138.51497019245284	-34.868180944444447	138.51504660000001
User Drawn Polygon	493ef6987842718616f883265bfd7e2cddfcb167				
User Drawn Polygon	6dc5d7ade4c3c1d7f3113c440a911e720b3ab109				
